unixtime,ws,wd,co2,temp
1626104292,0,191,445,38
1626104295,0,206,437,38
1626104298,0,209,391,38
1626104301,0,181,484,37
1626104304,0,226,353,37
1626104307,0,199,620,37
1626104310,0,197,642,37
1626104313,0,204,384,37
1626104316,0,205,245,37
1626104319,0,207,338,37
1626104322,0,208,340,37
1626104325,0,195,403,37
1626104328,0,188,401,37
1626104331,0,222,412,37
1626104334,0,187,428,37
1626104337,0,188,415,37
1626104340,0,184,398,37
1626104343,0,195,378,37
1626104346,0,200,388,37
1626104349,0,198,404,37
1626104352,0,197,451,37
1626104355,0,190,372,37
1626104358,0,185,479,37
1626104361,0,163,445,37
1626104364,0,205,432,37
1626104367,0,198,505,37
1626104370,0,209,428,37
1626104373,0,206,487,37
1626104376,0,161,475,37
1626104379,0,210,493,37
1626104382,0,224,446,37
1626104385,0,212,409,37
1626104388,0,195,461,37
1626104391,0,180,523,37
1626104394,0,183,459,37
1626104397,0,177,352,37
1626104400,0,185,492,37
1626104403,0,186,311,37
1626104406,0,177,358,37
1626104409,0,174,450,36
1626104412,0,168,493,36
1626104415,0,171,579,36
1626104418,0,179,283,36
1626104421,0,163,406,36
1626104424,0,134,476,36
1626104427,0,151,508,36
1626104430,0,148,422,36
1626104433,0,148,456,36
1626104436,0,105,482,36
1626104439,0,147,489,36
1626104442,0,149,521,36
1626104445,0,147,483,36
1626104448,0,146,452,36
1626104451,0,113,417,36
1626104454,0,142,393,36
1626104457,0,162,449,36
1626104460,0,160,491,36
1626104463,0,166,482,36
1626104466,0,149,491,36
1626104469,0,158,441,36
1626104472,0,124,428,36
1626104475,0,110,334,36
1626104478,0,141,308,36
1626104481,0,127,328,36
1626104484,0,97,373,36
1626104487,0,95,426,36
1626104490,0,76,430,35
1626104493,0,92,439,35
1626104496,0,107,457,36
1626104499,0,124,451,36
1626104502,0,147,439,36
1626104505,0,136,420,36
1626104508,0,134,404,36
1626104511,0,90,389,36
1626104514,0,140,386,36
1626104517,0,155,381,35
1626104520,0,165,350,35
1626104523,0,128,379,35
1626104526,0,130,422,36
1626104529,0,162,424,36
1626104532,0,173,451,36
1626104535,0,172,461,36
1626104538,0,163,510,36
1626104541,0,137,528,36
1626104544,0,150,426,36
1626104547,0,155,428,36
1626104550,0,144,428,36
1626104553,0,117,436,36
1626104556,0,155,442,36
1626104559,0,72,462,36
1626104562,0,36,457,36
1626104565,0,107,445,36
1626104568,0,68,436,36
1626104571,0,83,438,36
1626104574,0,108,449,36
1626104577,0,81,453,36
1626104580,0,81,449,36
1626104583,0,80,435,36
1626104586,0,110,432,36
1626104589,0,127,418,36
1626104592,0,136,416,36
1626104595,0,131,417,36
1626104598,0,113,424,36
1626104601,0,102,427,36
1626104604,0,109,428,36
1626104607,0,122,441,37
1626104610,0,126,421,37
1626104613,0,127,399,37
1626104616,0,124,427,37
1626104619,0,122,448,37
1626104622,0,124,449,37
1626104625,0,121,432,37
1626104628,0,117,439,37
1626104631,0,144,440,37
1626104634,0,136,442,37
1626104637,0,127,443,37
1626104640,0,124,445,37
1626104643,0,124,446,37
1626104646,0,146,441,37
1626104649,0,108,437,37
1626104652,0,98,440,37
1626104655,0,105,453,37
1626104658,0,108,454,37
1626104661,0,105,456,37
1626104664,0,135,448,37
1626104667,0,141,438,37
1626104670,0,153,420,37
1626104673,0,163,417,37
1626104676,0,144,412,37
1626104679,0,167,415,37
1626104682,0,113,414,37
1626104685,0,127,434,38
1626104688,0,135,439,37
1626104691,0,135,443,37
1626104694,0,120,453,37
1626104697,1,133,446,37
1626104700,2,154,438,37
1626104703,3,168,430,37
1626104706,3,181,425,37
1626104709,3,163,427,37
1626104712,3,172,435,37
1626104715,2,155,449,37
1626104718,3,152,446,37
1626104721,2,143,451,37
1626104724,3,130,447,37
1626104727,3,173,439,38
1626104730,3,159,425,38
1626104733,4,169,422,38
1626104736,4,134,427,37
1626104739,4,198,427,38
1626104742,3,201,426,37
1626104745,3,203,426,37
1626104748,4,192,426,37
1626104751,4,196,424,38
1626104754,5,177,418,37
1626104757,4,200,422,37
1626104760,5,194,426,37
1626104763,4,187,437,37
1626104766,4,205,366,37
1626104769,4,168,431,37
1626104772,3,171,387,37
1626104775,4,190,419,37
1626104778,3,171,451,37
1626104781,2,166,454,37
1626104784,2,168,434,37
1626104787,2,159,445,37
1626104790,1,187,403,37
1626104793,1,190,432,37
1626104796,1,188,459,37
1626104799,2,192,416,38
1626104802,2,211,457,38
1626104805,2,210,445,38
1626104808,2,212,456,38
1626104811,1,172,468,38
1626104814,2,212,466,38
1626104817,0,216,466,38
1626104820,1,216,431,38
1626104823,1,217,430,38
1626104826,0,193,428,38
1626104829,1,192,427,38
1626104832,0,191,430,38
1626104835,2,191,433,38
1626104838,3,181,433,38
1626104841,2,182,434,38
1626104844,3,171,431,38
1626104847,3,182,436,38
1626104850,2,182,436,38
1626104853,2,182,443,38
1626104856,1,181,450,38
1626104859,1,179,446,38
1626104862,1,182,442,38
1626104865,1,182,412,38
1626104868,1,184,435,38
1626104871,2,188,423,38
1626104874,2,186,417,38
1626104877,2,203,423,38
1626104880,2,204,424,38
1626104883,2,206,426,38
1626104886,3,201,415,38
1626104889,3,195,426,38
1626104892,4,200,430,38
1626104895,5,209,427,38
1626104898,6,208,431,38
1626104901,5,234,464,38
1626104904,5,205,460,38
1626104907,5,213,476,38
1626104910,6,210,423,38
1626104913,6,213,429,38
1626104916,6,207,414,38
1626104919,6,212,427,38
1626104922,6,207,429,37
1626104925,5,206,410,37
1626104928,6,211,410,37
1626104931,4,204,388,37
1626104934,4,213,364,37
1626104937,4,217,363,37
1626104940,3,219,377,37
1626104943,3,217,378,37
1626104946,3,215,374,37
1626104949,3,211,372,37
1626104952,2,212,378,37
1626104955,1,209,391,37
1626104958,2,210,395,37
1626104961,2,166,395,38
1626104964,2,170,392,38
1626104967,1,194,393,38
1626104970,2,211,424,38
1626104973,2,213,452,37
1626104976,1,201,438,37
1626104979,1,217,422,37
1626104982,3,214,450,37
1626104985,3,216,464,37
1626104988,3,203,500,37
1626104991,2,223,455,37
1626104994,4,170,413,37
1626104997,3,169,363,37
1626105000,4,209,432,37
1626105003,3,221,448,37
1626105006,3,220,446,37
1626105009,4,215,391,37
1626105012,4,213,433,37
1626105015,4,210,416,37
1626105018,5,211,407,37
1626105021,6,209,450,37
1626105024,5,214,450,37
1626105027,6,214,461,37
1626105030,4,217,445,37
1626105033,5,223,435,37
1626105036,5,197,415,37
1626105039,5,221,411,37
1626105042,5,222,413,36
1626105045,5,211,420,36
1626105048,5,232,435,36
1626105051,5,185,443,36
1626105054,6,228,455,36
1626105057,5,207,450,36
1626105060,4,203,437,36
1626105063,5,207,433,36
1626105066,5,175,431,36
1626105069,6,223,437,36
1626105072,6,227,444,36
1626105075,8,214,448,36
1626105078,6,200,450,36
1626105081,6,194,467,36
1626105084,4,197,470,36
1626105087,4,197,462,36
1626105090,3,194,444,36
1626105093,2,197,447,36
1626105096,3,196,434,36
1626105099,2,198,431,36
1626105102,2,199,416,36
1626105105,2,197,428,36
1626105108,2,200,429,36
1626105111,2,209,440,36
1626105114,1,199,455,36
1626105117,2,187,465,36
1626105120,1,142,458,36
1626105123,2,207,462,36
1626105126,3,221,413,36
1626105129,5,205,448,36
1626105132,4,223,422,36
1626105135,3,213,451,36
1626105138,3,221,444,36
1626105141,3,226,443,36
1626105144,3,238,422,36
1626105147,4,234,509,36
1626105150,5,221,519,36
1626105153,4,223,447,36
1626105156,4,220,403,36
1626105159,3,226,465,36
1626105162,3,217,467,36
1626105165,3,204,471,37
1626105168,6,207,463,36
1626105171,5,228,459,36
1626105174,4,205,460,36
1626105177,4,206,494,36
1626105180,3,211,482,36
1626105183,3,227,463,36
1626105186,3,228,306,36
1626105189,4,190,340,37
1626105192,4,192,394,37
1626105195,4,198,406,37
1626105198,4,207,431,36
1626105201,4,220,434,37
1626105204,3,191,412,37
1626105207,5,197,410,37
1626105210,4,199,412,37
1626105213,6,204,405,37
1626105216,5,224,415,37
1626105219,4,201,412,37
1626105222,4,206,418,37
1626105225,4,205,417,37
1626105228,4,194,415,37
1626105231,5,236,426,37
1626105234,5,223,426,37
1626105237,5,226,443,37
1626105240,4,216,440,37
1626105243,4,222,446,37
1626105246,4,240,441,37
1626105249,4,223,385,37
1626105252,5,190,383,37
1626105255,5,196,394,37
1626105258,4,200,452,37
1626105261,5,226,477,37
1626105264,3,217,467,37
1626105267,3,225,465,37
1626105270,2,219,458,37
1626105273,1,222,453,37
1626105276,2,223,430,37
1626105279,1,224,426,37
1626105282,1,206,404,37
1626105285,0,205,402,37
1626105288,1,197,401,37
1626105291,1,161,423,37
1626105294,0,203,419,37
1626105297,1,162,428,37
1626105300,0,202,422,37
1626105303,1,223,402,37
1626105306,1,197,402,37
1626105309,0,201,399,37
1626105312,1,204,408,37
1626105315,0,202,423,37
1626105318,2,212,437,37
1626105321,1,197,448,37
1626105324,1,206,442,37
1626105327,1,192,433,37
1626105330,1,207,426,37
1626105333,2,199,426,37
1626105336,1,172,434,37
1626105339,2,199,438,37
1626105342,3,177,433,37
1626105345,2,179,422,37
1626105348,2,200,395,38
1626105351,2,202,394,38
1626105354,1,215,370,38
1626105357,1,207,411,38
1626105360,2,224,473,38
1626105363,2,203,535,38
1626105366,2,199,362,38
1626105369,3,129,481,38
1626105372,4,126,254,38
1626105375,4,129,215,38
1626105378,4,137,207,38
1626105381,3,154,265,37
1626105384,3,140,350,38
1626105387,3,159,281,37
1626105390,2,166,465,37
1626105393,2,164,455,38
1626105396,4,146,520,38
1626105399,3,164,432,38
1626105402,3,163,298,38
1626105405,4,161,153,38
1626105408,5,147,294,37
1626105411,4,127,273,37
1626105414,3,151,318,37
1626105417,2,150,954,37
1626105420,1,143,878,37
1626105423,2,139,463,37
1626105426,1,135,606,37
1626105429,2,139,481,37
1626105432,2,128,311,37
1626105435,2,126,390,37
1626105438,2,127,372,37
1626105441,3,148,502,37
1626105444,2,138,412,37
1626105447,3,133,430,37
1626105450,3,143,431,38
1626105453,3,159,363,38
1626105456,3,178,333,38
1626105459,3,148,384,38
1626105462,2,136,377,38
1626105465,2,142,359,37
1626105468,1,154,407,38
1626105471,1,137,426,38
1626105474,1,140,442,38
1626105477,1,128,450,38
1626105480,1,143,444,38
1626105483,1,166,439,38
1626105486,1,120,436,38
1626105489,1,160,449,38
1626105492,4,143,444,38
1626105495,3,92,439,38
1626105498,2,126,430,38
1626105501,2,89,425,38
1626105504,2,120,404,38
1626105507,3,88,307,38
1626105510,2,97,178,38
1626105513,2,102,495,38
1626105516,3,77,568,38
1626105519,2,48,504,38
1626105522,2,33,519,38
1626105525,2,13,515,38
1626105528,2,12,472,38
1626105531,1,86,460,38
1626105534,2,75,382,38
1626105537,2,52,385,38
1626105540,2,56,483,38
1626105543,2,68,385,38
1626105546,2,110,426,38
1626105549,2,61,471,38
1626105552,2,64,415,38
1626105555,1,70,343,38
1626105558,2,76,510,38
1626105561,2,117,536,38
1626105564,1,112,493,38
1626105567,2,71,397,38
1626105570,2,35,442,38
1626105573,2,19,486,38
1626105576,1,55,444,38
1626105579,1,45,447,38
1626105582,1,88,374,38
1626105585,1,101,312,38
1626105588,0,158,304,38
1626105591,2,165,437,38
1626105594,1,153,318,38
1626105597,0,147,422,38
1626105600,1,178,617,38
1626105603,0,149,647,38
1626105606,1,160,564,38
1626105609,0,179,520,38
1626105612,0,168,480,38
1626105615,0,168,388,38
1626105618,0,161,421,38
1626105621,0,168,429,38
1626105624,1,153,444,38
1626105627,2,49,462,38
1626105630,2,67,515,38
1626105633,1,84,432,38
1626105636,3,80,466,38
1626105639,4,100,496,38
1626105642,5,85,185,38
1626105645,5,87,288,38
1626105648,6,90,285,38
1626105651,4,100,358,38
1626105654,4,100,392,38
1626105657,4,127,498,38
1626105660,3,146,479,38
1626105663,3,149,532,38
1626105666,2,112,607,38
1626105669,2,127,646,38
1626105672,2,116,671,38
1626105675,2,126,543,38
1626105678,3,118,536,38
1626105681,2,120,530,38
1626105684,3,122,543,38
1626105687,3,116,390,38
1626105690,3,27,380,38
1626105693,3,87,457,38
1626105696,4,105,385,38
1626105699,4,98,384,38
1626105702,6,95,376,38
1626105705,5,94,373,37
1626105708,3,94,383,37
1626105711,2,74,417,37
1626105714,2,84,460,37
1626105717,2,102,465,38
1626105720,3,95,472,38
1626105723,5,133,451,38
1626105726,5,121,416,38
1626105729,6,130,370,38
1626105732,5,117,270,38
1626105735,5,142,263,38
1626105738,6,114,284,37
1626105741,4,98,348,37
1626105744,4,121,271,37
1626105747,3,119,417,37
1626105750,3,111,658,37
1626105753,3,115,587,37
1626105756,2,112,572,37
1626105759,3,112,529,37
1626105762,3,108,534,37
1626105765,3,104,510,37
1626105768,4,104,419,37
1626105771,4,114,447,37
1626105774,4,111,474,37
1626105777,2,111,424,37
1626105780,4,110,544,37
1626105783,3,133,446,37
1626105786,3,116,395,37
1626105789,3,138,714,37
1626105792,4,142,569,37
1626105795,5,133,621,37
1626105798,4,127,231,37
1626105801,3,111,276,37
1626105804,3,113,377,37
1626105807,3,104,591,37
1626105810,3,103,498,37
1626105813,4,103,424,37
1626105816,4,103,427,37
1626105819,3,103,351,37
1626105822,4,102,413,37
1626105825,4,108,733,37
1626105828,5,103,284,37
1626105831,4,93,232,37
1626105834,4,102,400,37
1626105837,4,103,605,37
1626105840,5,104,365,37
1626105843,5,125,342,37
1626105846,4,108,394,37
1626105849,4,58,353,37
1626105852,4,60,328,37
1626105855,3,61,358,37
1626105858,3,58,443,37
1626105861,4,79,600,37
1626105864,4,59,634,37
1626105867,3,66,544,37
1626105870,2,59,508,37
1626105873,3,56,486,37
1626105876,3,60,516,37
1626105879,3,53,483,37
1626105882,3,40,398,37
1626105885,4,21,390,37
1626105888,3,20,384,37
1626105891,3,50,371,37
1626105894,2,13,370,37
1626105897,2,13,372,37
1626105900,2,14,389,37
1626105903,2,22,407,37
1626105906,2,62,422,37
1626105909,2,47,438,37
1626105912,1,62,425,37
1626105915,1,88,425,37
1626105918,1,57,440,37
1626105921,1,78,468,37
1626105924,0,128,435,37
1626105927,1,95,429,37
1626105930,1,96,380,37
1626105933,0,94,384,37
1626105936,0,72,386,37
1626105939,0,121,339,38
1626105942,0,101,354,38
1626105945,0,55,380,37
1626105948,0,60,393,38
1626105951,1,99,332,37
1626105954,2,70,430,37
1626105957,3,81,217,37
1626105960,3,96,299,37
1626105963,3,109,243,37
1626105966,3,78,407,37
1626105969,3,73,595,37
1626105972,4,56,355,37
1626105975,4,55,320,37
1626105978,4,69,522,37
1626105981,5,38,530,37
1626105984,5,42,333,37
1626105987,3,24,451,37
1626105990,4,81,486,37
1626105993,3,34,539,37
1626105996,4,40,609,37
1626105999,4,41,539,37
1626106002,3,60,591,37
1626106005,2,45,394,37
1626106008,2,121,382,37
1626106011,2,100,431,37
1626106014,2,104,374,37
1626106017,3,99,395,37
1626106020,2,99,378,37
1626106023,2,27,371,37
1626106026,2,65,386,37
1626106029,2,77,396,37
1626106032,2,95,418,37
1626106035,1,89,433,37
1626106038,1,89,436,37
1626106041,1,95,426,37
1626106044,1,103,447,37
1626106047,3,99,428,37
1626106050,3,117,358,37
1626106053,4,136,316,37
1626106056,4,108,169,37
1626106059,3,148,327,37
1626106062,3,148,495,37
1626106065,2,129,525,37
1626106068,4,146,564,37
1626106071,3,121,562,37
1626106074,3,139,484,37
1626106077,3,133,432,37
1626106080,4,126,394,37
1626106083,4,124,369,37
1626106086,3,124,372,37
1626106089,3,107,443,36
1626106092,3,106,543,36
1626106095,2,108,490,36
1626106098,3,109,506,36
1626106101,4,105,481,36
1626106104,3,96,318,36
1626106107,3,90,356,36
1626106110,3,99,396,36
1626106113,3,105,426,36
1626106116,3,99,537,36
1626106119,3,105,356,36
1626106122,3,111,382,36
1626106125,2,107,391,36
1626106128,2,113,393,36
1626106131,3,103,408,36
1626106134,2,120,445,36
1626106137,2,114,461,36
1626106140,2,107,410,36
1626106143,1,106,504,36
1626106146,3,111,415,36
1626106149,2,104,417,36
1626106152,2,106,321,36
1626106155,3,104,329,36
1626106158,3,98,363,36
1626106161,3,100,422,36
1626106164,2,86,437,36
1626106167,2,88,501,35
1626106170,2,93,535,35
1626106173,1,95,479,36
1626106176,2,92,470,36
1626106179,2,75,451,36
1626106182,2,108,373,36
1626106185,2,98,388,35
1626106188,3,97,610,35
1626106191,2,80,456,35
1626106194,3,84,295,35
1626106197,3,78,392,35
1626106200,3,42,346,35
1626106203,3,57,276,35
1626106206,3,58,158,35
1626106209,3,70,168,35
1626106212,3,77,291,35
1626106215,3,82,439,35
1626106218,3,80,443,35
1626106221,2,41,509,35
1626106224,2,68,468,35
1626106227,2,63,368,35
1626106230,2,56,286,35
1626106233,2,55,436,35
1626106236,3,54,382,35
1626106239,3,60,402,35
1626106242,2,59,356,35
1626106245,3,57,410,35
1626106248,3,51,433,35
1626106251,3,51,489,35
1626106254,4,46,477,35
1626106257,3,53,440,34
1626106260,4,39,338,35
1626106263,4,53,332,34
1626106266,3,64,266,34
1626106269,3,90,351,34
1626106272,2,93,444,34
1626106275,1,93,496,34
1626106278,1,93,479,34
1626106281,1,67,477,34
1626106284,0,75,479,35
1626106287,1,69,477,35
1626106290,0,55,471,35
1626106293,1,55,463,35
1626106296,1,55,463,35
1626106299,2,55,463,35
1626106302,1,55,451,35
1626106305,1,55,460,35
1626106308,1,55,453,35
1626106311,2,55,451,35
1626106314,1,55,446,35
1626106317,2,55,420,35
1626106320,3,67,360,35
1626106323,3,74,288,35
1626106326,3,73,358,34
1626106329,4,74,507,34
1626106332,3,78,478,34
1626106335,4,81,419,34
1626106338,3,84,413,34
1626106341,3,67,405,34
1626106344,3,70,440,34
1626106347,3,68,533,34
1626106350,4,67,507,34
1626106353,3,67,390,34
1626106356,2,57,412,34
1626106359,3,59,415,34
1626106362,3,58,484,34
1626106365,3,58,450,34
1626106368,3,64,400,34
1626106371,4,65,418,34
1626106374,3,76,443,34
1626106377,4,85,387,34
1626106380,3,85,397,34
1626106383,3,88,389,34
1626106386,4,88,381,34
1626106389,5,78,379,34
1626106392,4,88,392,34
1626106395,3,86,400,34
1626106398,3,87,407,34
1626106401,4,91,446,34
1626106404,4,90,424,34
1626106407,3,90,458,34
1626106410,4,88,393,34
1626106413,4,86,382,33
1626106416,3,87,450,33
1626106419,4,83,483,33
1626106422,4,77,478,33
1626106425,3,75,478,33
1626106428,4,76,483,33
1626106431,3,81,478,33
1626106434,3,80,481,33
1626106437,2,81,479,33
1626106440,3,86,463,33
1626106443,2,76,443,33
1626106446,2,89,431,33
1626106449,3,72,515,33
1626106452,3,99,399,33
1626106455,3,84,402,33
1626106458,3,81,340,33
1626106461,2,58,347,33
1626106464,3,78,326,33
1626106467,2,74,360,33
1626106470,3,66,361,33
1626106473,2,69,375,34
1626106476,2,76,397,34
1626106479,1,60,420,34
1626106482,2,80,453,33
1626106485,2,71,505,33
1626106488,2,88,532,33
1626106491,2,97,432,33
1626106494,2,95,263,33
1626106497,3,108,259,33
1626106500,2,104,296,33
1626106503,3,90,335,33
1626106506,2,78,338,33
1626106509,3,81,361,33
1626106512,2,81,466,33
1626106515,3,79,472,33
1626106518,2,78,502,33
1626106521,2,78,481,34
1626106524,1,77,414,34
1626106527,2,77,476,34
1626106530,2,77,432,34
1626106533,2,79,357,34
1626106536,1,77,337,34
1626106539,0,79,308,34
1626106542,1,79,341,34
1626106545,1,79,357,34
1626106548,0,74,369,34
1626106551,1,87,411,34
1626106554,0,79,420,34
1626106557,1,79,417,34
1626106560,1,83,420,34
1626106563,0,79,414,34
1626106566,1,75,421,35
1626106569,0,75,422,35
1626106572,1,79,428,35
1626106575,0,79,425,35
1626106578,0,75,420,35
1626106581,0,76,421,35
1626106584,0,78,420,35
1626106587,0,69,421,35
1626106590,0,69,421,35
1626106593,0,69,422,35
1626106596,1,67,420,35
1626106599,1,69,421,35
1626106602,2,70,426,35
1626106605,1,70,424,35
1626106608,2,70,423,35
1626106611,1,68,421,35
1626106614,1,70,420,36
1626106617,1,70,416,36
1626106620,1,70,419,36
1626106623,0,70,418,36
1626106626,0,69,417,36
1626106629,0,70,418,36
1626106632,1,70,419,36
1626106635,1,70,419,36
1626106638,1,70,422,36
1626106641,2,70,412,36
1626106644,2,70,403,36
1626106647,2,70,424,36
1626106650,3,70,421,36
1626106653,3,77,394,36
1626106656,3,76,414,36
1626106659,4,77,425,36
1626106662,3,77,419,36
1626106665,3,77,400,36
1626106668,3,77,392,36
1626106671,3,77,372,36
1626106674,3,77,395,37
1626106677,2,77,389,37
1626106680,3,13,408,37
1626106683,3,23,411,37
1626106686,3,49,415,37
1626106689,4,19,410,37
1626106692,2,33,405,37
1626106695,3,93,402,37
1626106698,1,97,426,37
1626106701,2,100,430,37
1626106704,1,95,453,37
1626106707,2,98,378,37
1626106710,3,95,424,37
1626106713,2,94,374,37
1626106716,3,93,344,37
1626106719,2,94,369,37
1626106722,2,93,500,37
1626106725,2,93,601,37
1626106728,1,94,561,37
1626106731,2,92,509,37
1626106734,1,94,464,37
1626106737,1,93,428,37
1626106740,1,93,397,37
1626106743,1,98,401,38
1626106746,1,101,345,38
1626106749,1,103,377,38
1626106752,1,98,350,38
1626106755,2,81,409,38
1626106758,3,84,387,38
1626106761,3,97,330,38
1626106764,4,99,253,38
1626106767,3,99,316,38
1626106770,3,99,331,38
1626106773,3,99,435,38
1626106776,2,115,420,38
1626106779,3,116,468,38
1626106782,2,116,463,38
1626106785,2,117,389,38
1626106788,3,117,292,38
1626106791,3,114,524,38
1626106794,4,116,480,38
1626106797,5,107,235,38
1626106800,4,90,161,38
1626106803,4,102,277,38
1626106806,5,105,462,38
1626106809,4,106,720,38
1626106812,5,106,346,38
1626106815,4,106,498,38
1626106818,4,106,390,38
1626106821,3,105,435,38
1626106824,3,108,521,38
1626106827,3,108,442,38
1626106830,3,108,401,38
1626106833,3,108,557,38
1626106836,2,106,384,38
1626106839,2,108,338,38
1626106842,2,107,360,38
1626106845,2,108,415,38
1626106848,3,108,384,38
1626106851,4,108,450,38
1626106854,4,108,332,38
1626106857,4,107,322,38
1626106860,4,108,346,38
1626106863,4,107,409,38
1626106866,5,108,404,38
1626106869,4,109,445,38
1626106872,4,104,378,38
1626106875,4,104,362,38
1626106878,4,99,316,38
1626106881,3,98,321,38
1626106884,4,99,366,38
1626106887,4,100,407,38
1626106890,4,101,413,38
1626106893,4,101,341,38
1626106896,4,99,343,38
1626106899,3,99,385,37
1626106902,3,97,401,37
1626106905,2,99,431,37
1626106908,2,99,493,38
1626106911,2,99,459,38
1626106914,1,99,477,38
1626106917,1,97,427,38
1626106920,3,99,401,38
1626106923,2,99,439,38
1626106926,3,99,352,38
1626106929,2,99,365,38
1626106932,2,98,383,38
1626106935,2,99,393,38
1626106938,1,99,403,38
1626106941,2,99,396,38
1626106944,1,99,362,38
1626106947,1,98,407,38
1626106950,1,99,404,38
1626106953,1,99,339,38
1626106956,1,99,278,38
1626106959,4,104,181,38
1626106962,4,116,359,38
1626106965,4,120,324,38
1626106968,3,118,345,38
1626106971,3,118,351,38
1626106974,2,117,366,38
1626106977,1,116,432,38
1626106980,2,117,469,38
1626106983,1,117,530,38
1626106986,2,117,396,38
1626106989,2,117,353,39
1626106992,2,116,324,39
1626106995,1,117,352,39
1626106998,2,117,324,39
1626107001,1,117,340,39
1626107004,1,117,341,39
1626107007,1,115,406,39
1626107010,0,117,432,39
1626107013,1,117,412,39
1626107016,0,114,451,39
1626107019,1,117,399,39
1626107022,0,115,399,39
1626107025,2,117,432,39
1626107028,2,118,537,39
1626107031,2,120,401,39
1626107034,2,122,412,39
1626107037,2,121,391,39
1626107040,1,123,362,39
1626107043,2,123,314,39
1626107046,1,121,340,39
1626107049,1,123,427,39
1626107052,1,121,401,39
1626107055,2,123,382,39
1626107058,1,123,386,39
1626107061,1,121,400,40
1626107064,1,133,395,40
1626107067,1,115,394,40
1626107070,1,123,402,40
1626107073,1,123,408,40
1626107076,1,123,402,40
1626107079,1,123,410,40
1626107082,2,121,414,40
1626107085,4,205,411,40
1626107088,4,212,391,40
1626107091,2,212,376,40
1626107094,2,213,380,40
1626107097,3,209,372,40
1626107100,3,213,390,40
1626107103,4,204,410,40
1626107106,4,204,478,40
1626107109,3,205,467,40
1626107112,4,204,375,40
1626107115,4,205,369,40
1626107118,3,205,433,40
1626107121,3,205,499,40
1626107124,3,205,465,40
1626107127,3,205,442,40
1626107130,4,205,465,40
1626107133,3,204,424,40
1626107136,3,205,444,40
1626107139,4,205,502,40
1626107142,3,205,460,40
1626107145,3,205,449,40
1626107148,3,203,426,40
1626107151,4,204,421,40
1626107154,5,205,435,40
1626107157,5,205,431,40
1626107160,4,205,418,40
1626107163,3,202,408,40
1626107166,2,165,411,40
1626107169,1,166,433,40
1626107172,1,166,445,40
1626107175,1,166,437,40
1626107178,1,164,402,40
1626107181,1,167,386,40
1626107184,1,166,417,40
1626107187,1,166,414,40
1626107190,1,167,412,40
1626107193,1,164,422,40
1626107196,1,166,407,40
1626107199,1,167,428,40
1626107202,1,167,427,40
1626107205,0,167,419,40
1626107208,0,164,422,40
1626107211,0,166,420,40
1626107214,0,166,420,40
1626107217,0,166,420,40
1626107220,0,167,420,40
1626107223,0,164,423,40
1626107226,1,167,423,40
1626107229,0,166,423,40
1626107232,0,167,422,40
1626107235,1,167,428,40
1626107238,0,164,421,40
1626107241,2,155,424,40
1626107244,3,133,401,40
1626107247,4,132,324,40
1626107250,3,125,253,40
1626107253,4,113,303,40
1626107256,3,115,243,40
1626107259,3,115,482,40
1626107262,3,115,462,40
1626107265,2,115,473,40
1626107268,2,113,490,40
1626107271,2,115,499,40
1626107274,3,115,538,40
1626107277,2,115,496,40
1626107280,2,115,561,40
1626107283,1,113,445,40
1626107286,2,115,422,40
1626107289,1,115,500,40
1626107292,1,115,394,40
1626107295,2,115,517,40
1626107298,1,113,323,40
1626107301,2,114,491,40
1626107304,2,115,452,40
1626107307,1,115,462,40
1626107310,2,115,453,40
1626107313,1,117,421,40
1626107316,0,78,451,40
1626107319,0,85,390,40
1626107322,0,72,349,40
1626107325,1,74,390,40
1626107328,0,117,434,40
1626107331,1,110,472,40
1626107334,0,118,296,40
1626107337,0,115,249,40
1626107340,0,115,108,40
1626107343,0,113,218,40
1626107346,0,115,297,40
1626107349,0,146,394,40
1626107352,1,115,389,41
1626107355,1,93,413,41
1626107358,1,113,416,41
1626107361,1,115,416,41
1626107364,1,121,410,41
1626107367,1,122,418,41
1626107370,2,115,423,41
1626107373,0,115,424,41
1626107376,1,113,424,41
1626107379,0,114,414,41
1626107382,1,115,417,41
1626107385,0,116,420,41
1626107388,0,119,416,41
1626107391,0,91,416,41
1626107394,1,135,410,41
1626107397,0,94,415,41
1626107400,0,123,425,41
1626107403,0,115,429,41
1626107406,0,114,443,42
1626107409,0,101,377,41
1626107412,0,115,380,42
1626107415,1,134,388,42
1626107418,0,117,375,42
1626107421,0,113,363,41
1626107424,0,114,403,41
1626107427,0,97,420,41
1626107430,0,117,412,41
1626107433,0,86,412,41
1626107436,0,108,444,41
1626107439,1,122,431,41
1626107442,1,100,440,41
1626107445,1,103,403,41
1626107448,2,116,336,41
1626107451,2,120,271,41
1626107454,2,113,573,41
1626107457,1,121,337,41
1626107460,1,115,450,41
1626107463,1,115,515,42
1626107466,1,115,558,42
1626107469,1,113,523,42
1626107472,0,115,516,42
1626107475,1,115,498,42
1626107478,1,115,389,42
1626107481,1,115,407,42
1626107484,1,113,391,42
1626107487,0,115,346,41
1626107490,1,115,417,41
1626107493,0,115,599,42
1626107496,1,115,657,42
1626107499,0,113,561,42
1626107502,1,145,454,42
1626107505,0,115,311,42
1626107508,0,102,378,42
1626107511,0,144,178,42
1626107514,1,110,198,42
