Time,Voltage(V),Current(A),D+(V),D-(V),Date
13:25:18,4.702,0.8379,0.62,0.33,2020-06-12
13:25:19,4.697,0.8456,0.53,0.28,2020-06-12
13:25:20,4.697,0.8458,0.72,0.36,2020-06-12
13:25:21,4.702,0.8456,0.72,0.37,2020-06-12
13:25:22,4.698,0.8446,0.72,0.36,2020-06-12
13:25:23,4.701,0.8436,0.58,0.31,2020-06-12
13:25:24,4.697,0.8423,0.7,0.36,2020-06-12
13:25:25,4.701,0.8423,0.72,0.36,2020-06-12
13:25:26,4.697,0.8391,0.72,0.36,2020-06-12
13:25:27,4.701,0.8324,0.72,0.36,2020-06-12
13:25:28,4.7,0.8321,0.72,0.36,2020-06-12
13:25:29,4.697,0.835,0.69,0.36,2020-06-12
13:25:30,4.7,0.8397,0.65,0.34,2020-06-12
13:25:31,4.7,0.8397,0.7,0.37,2020-06-12
13:25:32,4.697,0.8396,0.73,0.35,2020-06-12
13:25:33,4.701,0.8407,0.73,0.36,2020-06-12
13:25:34,4.699,0.841,0.73,0.36,2020-06-12
13:25:35,4.7,0.8407,0.73,0.36,2020-06-12
13:25:36,4.702,0.8406,0.72,0.36,2020-06-12
13:25:37,4.699,0.8389,0.71,0.35,2020-06-12
13:25:38,4.699,0.8389,0.73,0.36,2020-06-12
13:25:39,4.699,0.8361,0.73,0.36,2020-06-12
13:25:40,4.7,0.8326,0.73,0.37,2020-06-12
13:25:41,4.696,0.8288,0.73,0.36,2020-06-12
13:25:42,4.701,0.829,0.73,0.36,2020-06-12
13:25:43,4.698,0.828,0.64,0.34,2020-06-12
13:25:44,4.702,0.8355,0.53,0.28,2020-06-12
13:25:45,4.702,0.8354,0.73,0.36,2020-06-12
13:25:46,4.7,0.8365,0.73,0.36,2020-06-12
13:25:47,4.699,0.8367,0.73,0.36,2020-06-12
13:25:48,4.701,0.8387,0.73,0.37,2020-06-12
13:25:49,4.698,0.839,0.72,0.36,2020-06-12
13:25:50,4.702,0.8401,0.69,0.35,2020-06-12
13:25:51,4.697,0.8401,0.73,0.36,2020-06-12
13:25:52,4.702,0.84,0.73,0.35,2020-06-12
13:25:53,4.698,0.8381,0.73,0.36,2020-06-12
13:25:54,4.698,0.8371,0.73,0.36,2020-06-12
13:25:55,4.702,0.835,0.73,0.36,2020-06-12
13:25:56,4.697,0.8352,0.6,0.32,2020-06-12
13:25:57,4.702,0.8432,0.7,0.35,2020-06-12
13:25:58,4.702,0.8433,0.72,0.36,2020-06-12
13:25:59,4.698,0.843,0.72,0.36,2020-06-12
13:26:00,4.7,0.8417,0.72,0.37,2020-06-12
13:26:01,4.698,0.8403,0.72,0.36,2020-06-12
13:26:02,4.7,0.8383,0.69,0.36,2020-06-12
13:26:03,4.699,0.8369,0.66,0.34,2020-06-12
13:26:04,4.702,0.8369,0.72,0.35,2020-06-12
13:26:05,4.698,0.8322,0.72,0.36,2020-06-12
13:26:06,4.701,0.8257,0.72,0.36,2020-06-12
13:26:07,4.699,0.8241,0.72,0.37,2020-06-12
13:26:08,4.696,0.8242,0.63,0.33,2020-06-12
13:26:09,4.699,0.831,0.54,0.3,2020-06-12
13:26:10,4.699,0.8314,0.73,0.36,2020-06-12
13:26:11,4.696,0.8326,0.73,0.36,2020-06-12
13:26:12,4.699,0.8328,0.73,0.36,2020-06-12
13:26:13,4.699,0.8325,0.73,0.37,2020-06-12
13:26:14,4.699,0.83,0.73,0.36,2020-06-12
13:26:15,4.7,0.8296,0.72,0.36,2020-06-12
13:26:16,4.698,0.8297,0.65,0.33,2020-06-12
13:26:17,4.699,0.8318,0.56,0.3,2020-06-12
13:26:18,4.695,0.8318,0.73,0.36,2020-06-12
13:26:19,4.7,0.8322,0.73,0.36,2020-06-12
13:26:20,4.696,0.8276,0.73,0.36,2020-06-12
13:26:21,4.7,0.8292,0.73,0.37,2020-06-12
13:26:22,4.7,0.832,0.72,0.36,2020-06-12
13:26:23,4.697,0.8363,0.7,0.35,2020-06-12
13:26:24,4.697,0.8351,0.73,0.36,2020-06-12
13:26:25,4.7,0.8352,0.73,0.37,2020-06-12
13:26:26,4.698,0.8354,0.73,0.36,2020-06-12
13:26:27,4.702,0.8365,0.73,0.36,2020-06-12
13:26:28,4.698,0.8377,0.72,0.36,2020-06-12
13:26:29,4.698,0.8381,0.61,0.32,2020-06-12
13:26:30,4.7,0.8383,0.72,0.36,2020-06-12
13:26:31,4.699,0.8383,0.73,0.36,2020-06-12
13:26:32,4.7,0.8355,0.73,0.36,2020-06-12
13:26:33,4.697,0.8282,0.73,0.37,2020-06-12
13:26:34,4.7,0.8292,0.72,0.37,2020-06-12
13:26:35,4.696,0.8267,0.71,0.36,2020-06-12
13:26:36,4.701,0.8351,0.69,0.35,2020-06-12
13:26:37,4.701,0.8365,0.73,0.36,2020-06-12
13:26:38,4.697,0.8377,0.73,0.37,2020-06-12
13:26:39,4.699,0.8367,0.73,0.36,2020-06-12
13:26:40,4.702,0.8367,0.73,0.36,2020-06-12
13:26:41,4.699,0.8355,0.65,0.34,2020-06-12
13:26:42,4.699,0.8344,0.57,0.29,2020-06-12
13:26:43,4.696,0.8344,0.72,0.36,2020-06-12
13:26:44,4.699,0.8294,0.72,0.36,2020-06-12
13:26:45,4.696,0.8231,0.72,0.37,2020-06-12
13:26:46,4.699,0.8231,0.72,0.37,2020-06-12
13:26:47,4.697,0.8243,0.71,0.36,2020-06-12
13:26:48,4.7,0.8292,0.68,0.35,2020-06-12
13:26:49,4.7,0.8278,0.72,0.36,2020-06-12
13:26:50,4.7,0.8261,0.72,0.35,2020-06-12
13:26:51,4.7,0.8259,0.72,0.37,2020-06-12
13:26:52,4.7,0.8259,0.72,0.37,2020-06-12
13:26:53,4.699,0.8262,0.72,0.37,2020-06-12
13:26:54,4.7,0.8278,0.6,0.33,2020-06-12
13:26:55,4.696,0.8282,0.72,0.36,2020-06-12
13:26:56,4.699,0.8282,0.73,0.36,2020-06-12
13:26:57,4.697,0.8261,0.73,0.36,2020-06-12
13:26:58,4.7,0.8192,0.73,0.36,2020-06-12
13:26:59,4.701,0.8178,0.73,0.37,2020-06-12
13:27:00,4.7,0.819,0.72,0.36,2020-06-12
13:27:01,4.698,0.8253,0.67,0.35,2020-06-12
13:27:02,4.698,0.8253,0.72,0.35,2020-06-12
13:27:03,4.699,0.8252,0.72,0.35,2020-06-12
13:27:04,4.699,0.8249,0.72,0.37,2020-06-12
13:27:05,4.697,0.8249,0.72,0.36,2020-06-12
13:27:06,4.701,0.8253,0.72,0.36,2020-06-12
13:27:07,4.7,0.8271,0.56,0.31,2020-06-12
13:27:08,4.7,0.827,0.7,0.36,2020-06-12
13:27:09,4.699,0.827,0.72,0.36,2020-06-12
13:27:10,4.7,0.8235,0.72,0.36,2020-06-12
13:27:11,4.698,0.8152,0.72,0.37,2020-06-12
13:27:12,4.697,0.8148,0.72,0.37,2020-06-12
13:27:13,4.698,0.8126,0.69,0.36,2020-06-12
13:27:14,4.7,0.8201,0.65,0.34,2020-06-12
13:27:15,4.7,0.8217,0.72,0.36,2020-06-12
13:27:16,4.699,0.8253,0.72,0.36,2020-06-12
13:27:17,4.698,0.8294,0.72,0.37,2020-06-12
13:27:18,4.697,0.8328,0.72,0.38,2020-06-12
13:27:19,4.701,0.8353,0.62,0.33,2020-06-12
13:27:20,4.696,0.8371,0.71,0.37,2020-06-12
13:27:21,4.7,0.8371,0.72,0.36,2020-06-12
13:27:22,4.697,0.8353,0.72,0.36,2020-06-12
13:27:23,4.7,0.831,0.72,0.37,2020-06-12
13:27:24,4.699,0.8294,0.73,0.37,2020-06-12
13:27:25,4.698,0.8306,0.71,0.36,2020-06-12
13:27:26,4.702,0.8385,0.67,0.35,2020-06-12
13:27:27,4.702,0.8399,0.7,0.37,2020-06-12
13:27:28,4.698,0.8413,0.72,0.36,2020-06-12
13:27:29,4.701,0.8416,0.72,0.37,2020-06-12
13:27:30,4.699,0.842,0.72,0.37,2020-06-12
13:27:31,4.699,0.842,0.65,0.34,2020-06-12
13:27:32,4.7,0.8421,0.59,0.31,2020-06-12
13:27:33,4.698,0.8421,0.72,0.37,2020-06-12
13:27:34,4.701,0.8405,0.72,0.37,2020-06-12
13:27:35,4.697,0.8348,0.72,0.36,2020-06-12
13:27:36,4.701,0.8349,0.72,0.38,2020-06-12
13:27:37,4.699,0.8352,0.71,0.37,2020-06-12
13:27:38,4.699,0.8432,0.69,0.36,2020-06-12
13:27:39,4.699,0.8435,0.71,0.37,2020-06-12
13:27:40,4.7,0.8446,0.7,0.37,2020-06-12
13:27:41,4.7,0.8447,0.72,0.35,2020-06-12
13:27:42,4.699,0.8446,0.72,0.36,2020-06-12
13:27:43,4.699,0.845,0.72,0.37,2020-06-12
13:27:44,4.7,0.8448,0.62,0.33,2020-06-12
13:27:45,4.698,0.8421,0.71,0.38,2020-06-12
13:27:46,4.702,0.8421,0.72,0.38,2020-06-12
13:27:47,4.697,0.8373,0.72,0.37,2020-06-12
13:27:48,4.701,0.8298,0.72,0.36,2020-06-12
13:27:49,4.697,0.828,0.72,0.38,2020-06-12
13:27:50,4.699,0.828,0.7,0.37,2020-06-12
13:27:51,4.697,0.8346,0.69,0.35,2020-06-12
13:27:52,4.697,0.8332,0.72,0.37,2020-06-12
13:27:53,4.699,0.8308,0.69,0.36,2020-06-12
13:27:54,4.697,0.8305,0.73,0.36,2020-06-12
13:27:55,4.698,0.8304,0.73,0.36,2020-06-12
13:27:56,4.701,0.8303,0.66,0.34,2020-06-12
13:27:57,4.697,0.8265,0.59,0.31,2020-06-12
13:27:58,4.698,0.8265,0.73,0.36,2020-06-12
13:27:59,4.699,0.8211,0.73,0.36,2020-06-12
13:28:00,4.697,0.8121,0.73,0.36,2020-06-12
13:28:01,4.698,0.8107,0.73,0.35,2020-06-12
13:28:02,4.699,0.8126,0.72,0.36,2020-06-12
13:28:03,4.698,0.8225,0.7,0.36,2020-06-12
13:28:04,4.698,0.8239,0.73,0.36,2020-06-12
13:28:05,4.7,0.8229,0.71,0.36,2020-06-12
13:28:06,4.699,0.8227,0.68,0.36,2020-06-12
13:28:07,4.698,0.8241,0.73,0.36,2020-06-12
13:28:08,4.699,0.8292,0.68,0.35,2020-06-12
13:28:09,4.697,0.8363,0.62,0.33,2020-06-12
13:28:10,4.698,0.8363,0.73,0.37,2020-06-12
13:28:11,4.701,0.8365,0.73,0.36,2020-06-12
13:28:12,4.697,0.8318,0.72,0.36,2020-06-12
13:28:13,4.701,0.8315,0.73,0.35,2020-06-12
13:28:14,4.698,0.8314,0.57,0.3,2020-06-12
13:28:15,4.701,0.8377,0.7,0.37,2020-06-12
13:28:16,4.701,0.835,0.72,0.37,2020-06-12
13:28:17,4.697,0.8318,0.72,0.37,2020-06-12
13:28:18,4.7,0.8288,0.68,0.37,2020-06-12
13:28:19,4.697,0.8267,0.72,0.38,2020-06-12
13:28:20,4.7,0.8241,0.69,0.36,2020-06-12
13:28:21,4.695,0.8213,0.64,0.34,2020-06-12
13:28:22,4.698,0.8213,0.72,0.37,2020-06-12
13:28:23,4.697,0.816,0.72,0.37,2020-06-12
13:28:24,4.697,0.8087,0.72,0.38,2020-06-12
13:28:25,4.7,0.8087,0.71,0.37,2020-06-12
13:28:26,4.7,0.8109,0.6,0.31,2020-06-12
13:28:27,4.698,0.8198,0.71,0.37,2020-06-12
13:28:28,4.698,0.8223,0.72,0.37,2020-06-12
13:28:29,4.696,0.8247,0.72,0.37,2020-06-12
13:28:30,4.7,0.8259,0.72,0.37,2020-06-12
13:28:31,4.698,0.8261,0.66,0.37,2020-06-12
13:28:32,4.699,0.826,0.7,0.37,2020-06-12
13:28:33,4.697,0.8247,0.69,0.35,2020-06-12
13:28:34,4.699,0.8247,0.73,0.36,2020-06-12
13:28:35,4.698,0.8215,0.73,0.37,2020-06-12
13:28:36,4.696,0.818,0.73,0.36,2020-06-12
13:28:37,4.699,0.8156,0.73,0.36,2020-06-12
13:28:38,4.695,0.817,0.65,0.34,2020-06-12
13:28:39,4.699,0.8249,0.57,0.29,2020-06-12
13:28:40,4.699,0.8223,0.73,0.36,2020-06-12
13:28:41,4.696,0.8164,0.73,0.36,2020-06-12
13:28:42,4.697,0.8121,0.73,0.36,2020-06-12
13:28:43,4.697,0.8099,0.73,0.37,2020-06-12
13:28:44,4.697,0.8099,0.72,0.36,2020-06-12
13:28:45,4.701,0.8126,0.68,0.36,2020-06-12
13:28:46,4.699,0.8126,0.72,0.36,2020-06-12
13:28:47,4.697,0.815,0.72,0.37,2020-06-12
13:28:48,4.695,0.815,0.72,0.37,2020-06-12
13:28:49,4.7,0.818,0.72,0.38,2020-06-12
13:28:50,4.697,0.8199,0.67,0.35,2020-06-12
13:28:51,4.698,0.8259,0.59,0.32,2020-06-12
13:28:52,4.698,0.8258,0.72,0.36,2020-06-12
13:28:53,4.698,0.8257,0.72,0.36,2020-06-12
13:28:54,4.697,0.8256,0.73,0.36,2020-06-12
13:28:55,4.701,0.826,0.73,0.37,2020-06-12
13:28:56,4.697,0.8257,0.56,0.3,2020-06-12
13:28:57,4.7,0.8254,0.71,0.36,2020-06-12
13:28:58,4.696,0.8254,0.72,0.37,2020-06-12
13:28:59,4.701,0.8231,0.73,0.36,2020-06-12
13:29:00,4.696,0.818,0.73,0.37,2020-06-12
13:29:01,4.697,0.8217,0.73,0.36,2020-06-12
13:29:02,4.7,0.8198,0.73,0.36,2020-06-12
13:29:03,4.697,0.8211,0.66,0.34,2020-06-12
13:29:04,4.7,0.8302,0.57,0.3,2020-06-12
13:29:05,4.7,0.8278,0.73,0.36,2020-06-12
13:29:06,4.696,0.8233,0.73,0.36,2020-06-12
13:29:07,4.7,0.8192,0.73,0.36,2020-06-12
13:29:08,4.696,0.8166,0.73,0.36,2020-06-12
13:29:09,4.699,0.8162,0.72,0.36,2020-06-12
13:29:10,4.696,0.8164,0.7,0.35,2020-06-12
13:29:11,4.699,0.8164,0.73,0.36,2020-06-12
13:29:12,4.697,0.8154,0.73,0.35,2020-06-12
13:29:13,4.697,0.8128,0.73,0.36,2020-06-12
13:29:14,4.7,0.8138,0.73,0.36,2020-06-12
13:29:15,4.696,0.817,0.73,0.36,2020-06-12
13:29:16,4.698,0.8173,0.62,0.33,2020-06-12
13:29:17,4.697,0.8257,0.71,0.37,2020-06-12
13:29:18,4.697,0.8258,0.72,0.37,2020-06-12
13:29:19,4.696,0.8255,0.72,0.37,2020-06-12
13:29:20,4.699,0.8255,0.72,0.38,2020-06-12
13:29:21,4.697,0.8258,0.55,0.3,2020-06-12
13:29:22,4.7,0.8273,0.71,0.36,2020-06-12
13:29:23,4.696,0.8273,0.73,0.36,2020-06-12
13:29:24,4.701,0.8261,0.72,0.36,2020-06-12
13:29:25,4.696,0.8209,0.73,0.35,2020-06-12
13:29:26,4.7,0.8212,0.73,0.36,2020-06-12
13:29:27,4.696,0.8166,0.73,0.36,2020-06-12
13:29:28,4.696,0.8165,0.66,0.34,2020-06-12
13:29:29,4.7,0.8263,0.58,0.31,2020-06-12
13:29:30,4.7,0.8304,0.73,0.36,2020-06-12
13:29:31,4.697,0.8334,0.73,0.36,2020-06-12
13:29:32,4.699,0.8338,0.72,0.37,2020-06-12
13:29:33,4.698,0.8342,0.6,0.32,2020-06-12
13:29:34,4.698,0.834,0.72,0.36,2020-06-12
13:29:35,4.699,0.834,0.73,0.36,2020-06-12
13:29:36,4.697,0.8318,0.71,0.37,2020-06-12
13:29:37,4.702,0.8273,0.71,0.36,2020-06-12
13:29:38,4.698,0.8275,0.73,0.34,2020-06-12
13:29:39,4.699,0.8286,0.71,0.36,2020-06-12
13:29:40,4.697,0.8338,0.66,0.35,2020-06-12
13:29:41,4.697,0.8304,0.72,0.38,2020-06-12
13:29:42,4.7,0.8247,0.71,0.37,2020-06-12
13:29:43,4.697,0.8194,0.72,0.38,2020-06-12
13:29:44,4.699,0.8154,0.72,0.36,2020-06-12
13:29:45,4.695,0.8136,0.63,0.33,2020-06-12
13:29:46,4.697,0.8132,0.55,0.3,2020-06-12
13:29:47,4.695,0.8132,0.72,0.37,2020-06-12
13:29:48,4.696,0.8093,0.72,0.37,2020-06-12
13:29:49,4.699,0.7986,0.7,0.38,2020-06-12
13:29:50,4.696,0.7951,0.7,0.37,2020-06-12
13:29:51,4.698,0.7917,0.72,0.36,2020-06-12
13:29:52,4.696,0.7894,0.68,0.36,2020-06-12
13:29:53,4.697,0.7927,0.64,0.34,2020-06-12
13:29:54,4.697,0.7905,0.72,0.38,2020-06-12
13:29:55,4.695,0.7905,0.72,0.38,2020-06-12
13:29:56,4.693,0.7923,0.71,0.37,2020-06-12
13:29:57,4.695,0.7926,0.66,0.35,2020-06-12
13:29:58,4.698,0.7899,0.59,0.32,2020-06-12
13:29:59,4.695,0.7899,0.72,0.38,2020-06-12
13:30:00,4.694,0.783,0.72,0.37,2020-06-12
13:30:01,4.691,0.7722,0.72,0.38,2020-06-12
13:30:02,4.694,0.77,0.69,0.37,2020-06-12
13:30:03,4.691,0.7698,0.72,0.35,2020-06-12
13:30:04,4.697,0.7714,0.69,0.36,2020-06-12
13:30:05,4.696,0.7828,0.68,0.35,2020-06-12
13:30:06,4.696,0.7919,0.73,0.36,2020-06-12
13:30:07,4.695,0.8034,0.73,0.37,2020-06-12
13:30:08,4.698,0.8107,0.73,0.36,2020-06-12
13:30:09,4.698,0.8138,0.69,0.35,2020-06-12
13:30:10,4.698,0.8105,0.65,0.33,2020-06-12
13:30:11,4.7,0.8105,0.73,0.36,2020-06-12
13:30:12,4.696,0.803,0.73,0.36,2020-06-12
13:30:13,4.699,0.7953,0.73,0.36,2020-06-12
13:30:14,4.697,0.7976,0.73,0.36,2020-06-12
13:30:15,4.697,0.802,0.6,0.32,2020-06-12
13:30:16,4.694,0.8128,0.72,0.35,2020-06-12
13:30:17,4.694,0.8166,0.73,0.36,2020-06-12
13:30:18,4.697,0.8124,0.73,0.36,2020-06-12
13:30:19,4.696,0.8057,0.73,0.37,2020-06-12
13:30:20,4.696,0.7972,0.73,0.36,2020-06-12
13:30:21,4.694,0.7913,0.71,0.36,2020-06-12
13:30:22,4.697,0.789,0.67,0.34,2020-06-12
13:30:23,4.697,0.789,0.73,0.36,2020-06-12
13:30:24,4.694,0.7915,0.73,0.37,2020-06-12
13:30:25,4.699,0.7916,0.73,0.36,2020-06-12
13:30:26,4.695,0.7911,0.73,0.36,2020-06-12
13:30:27,4.698,0.7838,0.72,0.36,2020-06-12
13:30:28,4.691,0.7757,0.54,0.29,2020-06-12
13:30:29,4.689,0.7704,0.7,0.37,2020-06-12
13:30:30,4.689,0.7603,0.72,0.36,2020-06-12
13:30:31,4.692,0.7513,0.72,0.38,2020-06-12
13:30:32,4.692,0.7455,0.72,0.38,2020-06-12
13:30:33,4.691,0.7428,0.72,0.38,2020-06-12
13:30:34,4.691,0.7445,0.71,0.38,2020-06-12
13:30:35,4.691,0.7499,0.63,0.33,2020-06-12
13:30:36,4.691,0.7475,0.56,0.3,2020-06-12
13:30:37,4.689,0.7475,0.73,0.36,2020-06-12
13:30:38,4.693,0.7412,0.73,0.36,2020-06-12
13:30:39,4.692,0.7378,0.73,0.37,2020-06-12
13:30:40,4.69,0.7434,0.72,0.37,2020-06-12
13:30:41,4.688,0.7416,0.72,0.36,2020-06-12
13:30:42,4.693,0.7552,0.7,0.35,2020-06-12
13:30:43,4.693,0.7651,0.73,0.36,2020-06-12
13:30:44,4.694,0.7852,0.73,0.36,2020-06-12
13:30:45,4.696,0.8059,0.73,0.36,2020-06-12
13:30:46,4.698,0.8199,0.73,0.36,2020-06-12
13:30:47,4.696,0.8253,0.67,0.35,2020-06-12
13:30:48,4.699,0.8192,0.6,0.31,2020-06-12
13:30:49,4.694,0.8192,0.72,0.35,2020-06-12
13:30:50,4.698,0.8055,0.72,0.37,2020-06-12
13:30:51,4.695,0.7903,0.72,0.37,2020-06-12
13:30:52,4.698,0.7844,0.72,0.37,2020-06-12
13:30:53,4.695,0.7795,0.54,0.3,2020-06-12
13:30:54,4.693,0.7771,0.7,0.36,2020-06-12
13:30:55,4.693,0.771,0.72,0.36,2020-06-12
13:30:56,4.693,0.7615,0.72,0.37,2020-06-12
13:30:57,4.691,0.7503,0.72,0.39,2020-06-12
13:30:58,4.691,0.7359,0.72,0.36,2020-06-12
13:30:59,4.688,0.7212,0.73,0.36,2020-06-12
13:31:00,4.686,0.7096,0.65,0.34,2020-06-12
13:31:01,4.683,0.6968,0.55,0.29,2020-06-12
13:31:02,4.686,0.6968,0.73,0.36,2020-06-12
13:31:03,4.683,0.679,0.73,0.36,2020-06-12
13:31:04,4.68,0.6587,0.73,0.36,2020-06-12
13:31:05,4.682,0.6504,0.73,0.37,2020-06-12
13:31:06,4.677,0.6466,0.72,0.36,2020-06-12
13:31:07,4.679,0.6445,0.7,0.35,2020-06-12
13:31:08,4.679,0.6407,0.73,0.36,2020-06-12
13:31:09,4.68,0.6383,0.73,0.35,2020-06-12
13:31:10,4.68,0.6413,0.73,0.36,2020-06-12
13:31:11,4.679,0.6492,0.73,0.36,2020-06-12
13:31:12,4.678,0.6559,0.68,0.35,2020-06-12
13:31:13,4.682,0.6579,0.62,0.32,2020-06-12
13:31:14,4.68,0.6579,0.71,0.35,2020-06-12
13:31:15,4.681,0.6553,0.73,0.36,2020-06-12
13:31:16,4.682,0.6502,0.73,0.36,2020-06-12
13:31:17,4.682,0.6553,0.73,0.36,2020-06-12
13:31:18,4.683,0.6652,0.73,0.37,2020-06-12
13:31:19,4.684,0.678,0.71,0.36,2020-06-12
13:31:20,4.683,0.6956,0.67,0.35,2020-06-12
13:31:21,4.683,0.7011,0.72,0.36,2020-06-12
13:31:22,4.683,0.7031,0.72,0.36,2020-06-12
13:31:23,4.684,0.7051,0.72,0.37,2020-06-12
13:31:24,4.685,0.7086,0.72,0.38,2020-06-12
13:31:25,4.685,0.7104,0.65,0.34,2020-06-12
13:31:26,4.687,0.708,0.55,0.3,2020-06-12
13:31:27,4.684,0.708,0.72,0.36,2020-06-12
13:31:28,4.683,0.7037,0.72,0.36,2020-06-12
13:31:29,4.687,0.6966,0.72,0.37,2020-06-12
13:31:30,4.68,0.6861,0.72,0.42,2020-06-12
13:31:31,4.683,0.6786,0.71,0.36,2020-06-12
13:31:32,4.681,0.6739,0.7,0.36,2020-06-12
13:31:33,4.681,0.6583,0.73,0.37,2020-06-12
13:31:34,4.678,0.6458,0.73,0.35,2020-06-12
13:31:35,4.681,0.6417,0.73,0.36,2020-06-12
13:31:36,4.677,0.6389,0.73,0.36,2020-06-12
13:31:37,4.68,0.6358,0.67,0.34,2020-06-12
13:31:38,4.677,0.6322,0.63,0.33,2020-06-12
13:31:39,4.678,0.6322,0.69,0.36,2020-06-12
13:31:40,4.675,0.6291,0.73,0.36,2020-06-12
13:31:41,4.679,0.6293,0.73,0.36,2020-06-12
13:31:42,4.681,0.6344,0.73,0.36,2020-06-12
13:31:43,4.681,0.6435,0.56,0.3,2020-06-12
13:31:44,4.679,0.6535,0.7,0.37,2020-06-12
13:31:45,4.679,0.6494,0.71,0.38,2020-06-12
13:31:46,4.678,0.6443,0.7,0.38,2020-06-12
13:31:47,4.68,0.6391,0.72,0.35,2020-06-12
13:31:48,4.676,0.6411,0.72,0.37,2020-06-12
13:31:49,4.678,0.6439,0.69,0.36,2020-06-12
13:31:50,4.679,0.6456,0.64,0.34,2020-06-12
13:31:51,4.677,0.6456,0.72,0.39,2020-06-12
13:31:52,4.682,0.6458,0.72,0.38,2020-06-12
13:31:53,4.683,0.649,0.72,0.37,2020-06-12
13:31:54,4.685,0.6581,0.72,0.36,2020-06-12
13:31:55,4.682,0.666,0.6,0.32,2020-06-12
13:31:56,4.684,0.6774,0.72,0.36,2020-06-12
13:31:57,4.684,0.6745,0.73,0.36,2020-06-12
13:31:58,4.682,0.6672,0.72,0.36,2020-06-12
13:31:59,4.68,0.6587,0.71,0.36,2020-06-12
13:32:00,4.68,0.6498,0.73,0.34,2020-06-12
13:32:01,4.678,0.6425,0.73,0.36,2020-06-12
13:32:02,4.68,0.6364,0.68,0.35,2020-06-12
13:32:03,4.677,0.6326,0.62,0.33,2020-06-12
13:32:04,4.677,0.6326,0.72,0.38,2020-06-12
13:32:05,4.677,0.6316,0.72,0.38,2020-06-12
13:32:06,4.678,0.6229,0.72,0.36,2020-06-12
13:32:07,4.674,0.6249,0.72,0.36,2020-06-12
13:32:08,4.678,0.6285,0.55,0.3,2020-06-12
13:32:09,4.678,0.6383,0.7,0.37,2020-06-12
13:32:10,4.678,0.6409,0.72,0.37,2020-06-12
13:32:11,4.676,0.6431,0.7,0.37,2020-06-12
13:32:12,4.68,0.6443,0.68,0.37,2020-06-12
13:32:13,4.677,0.6472,0.72,0.37,2020-06-12
13:32:14,4.678,0.6528,0.68,0.36,2020-06-12
13:32:15,4.683,0.6622,0.66,0.34,2020-06-12
13:32:16,4.685,0.6622,0.73,0.36,2020-06-12
13:32:17,4.68,0.6725,0.73,0.36,2020-06-12
13:32:18,4.683,0.6774,0.73,0.36,2020-06-12
13:32:19,4.685,0.6839,0.73,0.35,2020-06-12
13:32:20,4.685,0.6909,0.72,0.36,2020-06-12
13:32:21,4.683,0.6985,0.71,0.38,2020-06-12
13:32:22,4.688,0.7082,0.69,0.37,2020-06-12
13:32:23,4.688,0.7062,0.72,0.37,2020-06-12
13:32:24,4.684,0.7035,0.7,0.36,2020-06-12
13:32:25,4.683,0.6999,0.68,0.36,2020-06-12
13:32:26,4.683,0.696,0.73,0.36,2020-06-12
13:32:27,4.682,0.6962,0.68,0.34,2020-06-12
13:32:28,4.682,0.6984,0.63,0.33,2020-06-12
13:32:29,4.686,0.6984,0.73,0.37,2020-06-12
13:32:30,4.687,0.7031,0.73,0.36,2020-06-12
13:32:31,4.685,0.7019,0.72,0.36,2020-06-12
13:32:32,4.69,0.7029,0.73,0.35,2020-06-12
13:32:33,4.687,0.707,0.73,0.35,2020-06-12
13:32:34,4.688,0.7015,0.71,0.36,2020-06-12
13:32:35,4.686,0.706,0.69,0.35,2020-06-12
13:32:36,4.686,0.7088,0.73,0.36,2020-06-12
13:32:37,4.686,0.7134,0.69,0.36,2020-06-12
13:32:38,4.685,0.712,0.73,0.36,2020-06-12
13:32:39,4.686,0.7049,0.73,0.36,2020-06-12
13:32:40,4.683,0.6916,0.66,0.34,2020-06-12
13:32:41,4.683,0.676,0.59,0.31,2020-06-12
13:32:42,4.681,0.676,0.73,0.36,2020-06-12
13:32:43,4.685,0.6654,0.73,0.36,2020-06-12
13:32:44,4.681,0.6577,0.72,0.36,2020-06-12
13:32:45,4.682,0.6618,0.73,0.35,2020-06-12
13:32:46,4.683,0.6668,0.72,0.36,2020-06-12
13:32:47,4.684,0.6788,0.71,0.35,2020-06-12
13:32:48,4.684,0.6835,0.73,0.36,2020-06-12
13:32:49,4.683,0.6869,0.73,0.36,2020-06-12
13:32:50,4.682,0.6889,0.68,0.36,2020-06-12
13:32:51,4.685,0.6924,0.73,0.36,2020-06-12
13:32:52,4.683,0.6989,0.73,0.36,2020-06-12
13:32:53,4.684,0.7059,0.63,0.33,2020-06-12
13:32:54,4.685,0.7139,0.72,0.36,2020-06-12
13:32:55,4.689,0.7139,0.73,0.36,2020-06-12
13:32:56,4.688,0.7177,0.72,0.36,2020-06-12
13:32:57,4.688,0.7132,0.71,0.36,2020-06-12
13:32:58,4.687,0.7135,0.72,0.36,2020-06-12
13:32:59,4.689,0.7023,0.7,0.37,2020-06-12
13:33:00,4.682,0.7001,0.67,0.36,2020-06-12
13:33:01,4.682,0.6903,0.72,0.37,2020-06-12
13:33:02,4.68,0.6835,0.72,0.37,2020-06-12
13:33:03,4.685,0.6859,0.72,0.38,2020-06-12
13:33:04,4.682,0.6936,0.73,0.36,2020-06-12
