Read times - Voltage  graph	Voltage(V) - Voltage  graph	Read times - Current graph	Current(A) - Current graph	
7493	4.986	7493	0.0833	
7494	4.986	7494	0.0302	
7495	4.986	7495	0.0302	
7496	4.986	7496	0.0836	
7497	4.986	7497	0.0836	
7498	4.986	7498	0.0302	
7499	4.987	7499	0.0302	
7500	4.987	7500	0.0836	
7501	4.985	7501	0.0836	
7502	4.985	7502	0.0294	
7503	4.985	7503	0.0294	
7504	4.985	7504	0.0835	
7505	4.987	7505	0.0835	
7506	4.987	7506	0.0302	
7507	4.985	7507	0.0302	
7508	4.985	7508	0.0842	
7509	4.987	7509	0.0842	
7510	4.987	7510	0.0302	
7511	4.985	7511	0.0302	
7512	4.985	7512	0.0829	
7513	4.986	7513	0.0829	
7514	4.986	7514	0.0302	
7515	4.985	7515	0.0302	
7516	4.985	7516	0.0829	
7517	4.986	7517	0.0829	
7518	4.986	7518	0.0305	
7519	4.986	7519	0.0305	
7520	4.986	7520	0.0503	
7521	4.986	7521	0.0503	
7522	4.986	7522	0.0302	
7523	4.986	7523	0.0302	
7524	4.986	7524	0.0505	
7525	4.986	7525	0.0505	
7526	4.986	7526	0.0296	
7527	4.984	7527	0.0296	
7528	4.984	7528	0.0503	
7529	4.987	7529	0.0503	
7530	4.987	7530	0.0300	
7531	4.984	7531	0.0300	
7532	4.984	7532	0.0501	
7533	4.987	7533	0.0501	
7534	4.987	7534	0.0307	
7535	4.984	7535	0.0307	
7536	4.984	7536	0.0501	
7537	4.987	7537	0.0501	
7538	4.987	7538	0.0302	
7539	4.984	7539	0.0302	
7540	4.984	7540	0.0507	
7541	4.986	7541	0.0507	
7542	4.986	7542	0.0303	
7543	4.984	7543	0.0303	
7544	4.984	7544	0.0499	
7545	4.986	7545	0.0499	
7546	4.986	7546	0.0303	
7547	4.985	7547	0.0303	
7548	4.985	7548	0.0337	
7549	4.986	7549	0.0337	
7550	4.986	7550	0.0302	
7551	4.985	7551	0.0302	
7552	4.985	7552	0.0339	
7553	4.986	7553	0.0339	
7554	4.986	7554	0.0296	
7555	4.979	7555	0.0296	
7556	4.979	7556	0.0339	
7557	4.986	7557	0.0339	
7558	4.986	7558	0.0294	
7559	4.979	7559	0.0294	
7560	4.979	7560	0.0339	
7561	4.987	7561	0.0339	
7562	4.987	7562	0.0329	
7563	4.979	7563	0.0329	
7564	4.979	7564	0.0333	
7565	4.987	7565	0.0333	
7566	4.987	7566	0.0323	
7567	4.979	7567	0.0323	
7568	4.979	7568	0.0327	
7569	4.986	7569	0.0327	
7570	4.986	7570	0.0324	
7571	4.980	7571	0.0324	
7572	4.980	7572	0.0303	
7573	4.986	7573	0.0303	
7574	4.986	7574	0.0323	
7575	4.980	7575	0.0323	
7576	4.980	7576	0.0307	
7577	4.986	7577	0.0307	
7578	4.986	7578	0.0311	
7579	4.978	7579	0.0311	
7580	4.978	7580	0.0309	
7581	4.986	7581	0.0309	
7582	4.986	7582	0.0312	
7583	4.978	7583	0.0312	
7584	4.978	7584	0.0311	
7585	4.987	7585	0.0311	
7586	4.987	7586	0.0347	
7587	4.978	7587	0.0347	
7588	4.978	7588	0.0307	
7589	4.987	7589	0.0307	
7590	4.987	7590	0.0347	
7591	4.978	7591	0.0347	
7592	4.978	7592	0.0302	
7593	4.986	7593	0.0302	
7594	4.986	7594	0.0347	
7595	4.978	7595	0.0347	
7596	4.978	7596	0.0302	
7597	4.986	7597	0.0302	
7598	4.986	7598	0.0347	
7599	4.979	7599	0.0347	
7600	4.979	7600	0.0302	
7601	4.986	7601	0.0302	
7602	4.986	7602	0.0347	
7603	4.979	7603	0.0347	
7604	4.979	7604	0.0302	
7605	4.986	7605	0.0302	
7606	4.986	7606	0.0341	
7607	4.982	7607	0.0341	
7608	4.982	7608	0.0302	
7609	4.986	7609	0.0302	
7610	4.986	7610	0.0339	
7611	4.982	7611	0.0339	
7612	4.982	7612	0.0302	
7613	4.987	7613	0.0302	
7614	4.987	7614	0.0369	
7615	4.982	7615	0.0369	
7616	4.982	7616	0.0302	
7617	4.987	7617	0.0302	
7618	4.987	7618	0.0365	
7619	4.982	7619	0.0365	
7620	4.982	7620	0.0296	
7621	4.986	7621	0.0296	
7622	4.986	7622	0.0363	
7623	4.982	7623	0.0363	
7624	4.982	7624	0.0294	
7625	4.986	7625	0.0294	
7626	4.986	7626	0.0363	
7627	4.982	7627	0.0363	
7628	4.982	7628	0.0307	
7629	4.986	7629	0.0307	
7630	4.986	7630	0.0361	
7631	4.982	7631	0.0361	
7632	4.982	7632	0.0302	
7633	4.986	7633	0.0302	
7634	4.986	7634	0.0355	
7635	4.985	7635	0.0355	
7636	4.985	7636	0.0302	
7637	4.987	7637	0.0302	
7638	4.987	7638	0.0665	
7639	4.985	7639	0.0665	
7640	4.985	7640	0.0302	
7641	4.986	7641	0.0302	
7642	4.986	7642	0.0665	
7643	4.985	7643	0.0665	
7644	4.985	7644	0.0302	
7645	4.987	7645	0.0302	
7646	4.987	7646	0.0663	
7647	4.985	7647	0.0663	
7648	4.985	7648	0.0296	
7649	4.986	7649	0.0296	
7650	4.986	7650	0.0671	
7651	4.986	7651	0.0671	
7652	4.986	7652	0.0300	
7653	4.986	7653	0.0300	
7654	4.986	7654	0.0657	
7655	4.986	7655	0.0657	
7656	4.986	7656	0.0302	
7657	4.986	7657	0.0302	
7658	4.986	7658	0.0647	
7659	4.986	7659	0.0647	
7660	4.986	7660	0.0302	
7661	4.986	7661	0.0302	
7662	4.986	7662	0.0645	
7663	4.986	7663	0.0645	
7664	4.986	7664	0.0302	
7665	4.985	7665	0.0302	
7666	4.985	7666	0.0643	
7667	4.986	7667	0.0643	
7668	4.986	7668	0.0302	
7669	4.987	7669	0.0302	
7670	4.987	7670	0.0866	
7671	4.986	7671	0.0866	
7672	4.986	7672	0.0294	
7673	4.985	7673	0.0294	
7674	4.985	7674	0.0868	
7675	4.985	7675	0.0868	
7676	4.985	7676	0.0296	
7677	4.985	7677	0.0296	
7678	4.985	7678	0.0878	
7679	4.987	7679	0.0878	
7680	4.987	7680	0.0300	
7681	4.985	7681	0.0300	
7682	4.985	7682	0.0866	
7683	4.986	7683	0.0866	
7684	4.986	7684	0.0300	
7685	4.985	7685	0.0300	
7686	4.985	7686	0.0866	
7687	4.987	7687	0.0866	
7688	4.987	7688	0.0302	
7689	4.985	7689	0.0302	
7690	4.985	7690	0.0860	
7691	4.986	7691	0.0860	
7692	4.986	7692	0.0302	
7693	4.986	7693	0.0302	
7694	4.986	7694	0.0665	
7695	4.986	7695	0.0665	
7696	4.986	7696	0.0302	
7697	4.986	7697	0.0302	
7698	4.986	7698	0.0663	
7699	4.986	7699	0.0663	
7700	4.986	7700	0.0307	
7701	4.986	7701	0.0307	
7702	4.986	7702	0.0667	
7703	4.986	7703	0.0667	
7704	4.986	7704	0.0294	
7705	4.985	7705	0.0294	
7706	4.985	7706	0.0663	
7707	4.986	7707	0.0663	
7708	4.986	7708	0.0294	
7709	4.985	7709	0.0294	
7710	4.985	7710	0.0661	
7711	4.986	7711	0.0661	
7712	4.986	7712	0.0302	
7713	4.985	7713	0.0302	
7714	4.985	7714	0.0653	
7715	4.986	7715	0.0653	
7716	4.986	7716	0.0300	
7717	4.985	7717	0.0300	
7718	4.985	7718	0.0651	
7719	4.986	7719	0.0651	
7720	4.986	7720	0.0302	
7721	4.986	7721	0.0302	
7722	4.986	7722	0.0351	
7723	4.986	7723	0.0351	
7724	4.986	7724	0.0302	
7725	4.986	7725	0.0302	
7726	4.986	7726	0.0353	
7727	4.986	7727	0.0353	
7728	4.986	7728	0.0294	
7729	4.981	7729	0.0294	
7730	4.981	7730	0.0351	
7731	4.986	7731	0.0351	
7732	4.986	7732	0.0296	
7733	4.981	7733	0.0296	
7734	4.981	7734	0.0351	
7735	4.987	7735	0.0351	
7736	4.987	7736	0.0305	
7737	4.982	7737	0.0305	
7738	4.982	7738	0.0353	
7739	4.987	7739	0.0353	
7740	4.987	7740	0.0307	
7741	4.982	7741	0.0307	
7742	4.982	7742	0.0345	
7743	4.986	7743	0.0345	
7744	4.986	7744	0.0315	
7745	4.982	7745	0.0315	
7746	4.982	7746	0.0345	
7747	4.986	7747	0.0345	
7748	4.986	7748	0.0309	
7749	4.982	7749	0.0309	
7750	4.982	7750	0.0313	
7751	4.986	7751	0.0313	
7752	4.986	7752	0.0310	
7753	4.982	7753	0.0310	
7754	4.982	7754	0.0321	
7755	4.986	7755	0.0321	
7756	4.986	7756	0.0302	
7757	4.978	7757	0.0302	
7758	4.978	7758	0.0321	
7759	4.986	7759	0.0321	
7760	4.986	7760	0.0300	
7761	4.978	7761	0.0300	
7762	4.978	7762	0.0321	
7763	4.987	7763	0.0321	
7764	4.987	7764	0.0339	
7765	4.978	7765	0.0339	
7766	4.978	7766	0.0321	
7767	4.987	7767	0.0321	
7768	4.987	7768	0.0339	
7769	4.978	7769	0.0339	
7770	4.978	7770	0.0315	
7771	4.986	7771	0.0315	
7772	4.986	7772	0.0343	
7773	4.979	7773	0.0343	
7774	4.979	7774	0.0300	
7775	4.986	7775	0.0300	
7776	4.986	7776	0.0339	
7777	4.979	7777	0.0339	
7778	4.979	7778	0.0302	
7779	4.986	7779	0.0302	
7780	4.986	7780	0.0339	
7781	4.979	7781	0.0339	
7782	4.979	7782	0.0302	
7783	4.986	7783	0.0302	
7784	4.986	7784	0.0331	
7785	4.980	7785	0.0331	
7786	4.980	7786	0.0302	
7787	4.985	7787	0.0302	
7788	4.985	7788	0.0329	
7789	4.980	7789	0.0329	
7790	4.980	7790	0.0302	
7791	4.987	7791	0.0302	
7792	4.987	7792	0.0349	
7793	4.979	7793	0.0349	
7794	4.979	7794	0.0307	
7795	4.987	7795	0.0307	
7796	4.987	7796	0.0349	
7797	4.980	7797	0.0349	
7798	4.980	7798	0.0294	
7799	4.986	7799	0.0294	
7800	4.986	7800	0.0351	
7801	4.981	7801	0.0351	
7802	4.981	7802	0.0300	
7803	4.986	7803	0.0300	
7804	4.986	7804	0.0349	
7805	4.981	7805	0.0349	
7806	4.981	7806	0.0302	
7807	4.986	7807	0.0302	
7808	4.986	7808	0.0349	
7809	4.981	7809	0.0349	
7810	4.981	7810	0.0302	
7811	4.986	7811	0.0302	
7812	4.986	7812	0.0343	
7813	4.984	7813	0.0343	
7814	4.984	7814	0.0302	
7815	4.986	7815	0.0302	
7816	4.986	7816	0.0355	
7817	4.985	7817	0.0355	
7818	4.985	7818	0.0302	
7819	4.987	7819	0.0302	
7820	4.987	7820	0.0538	
7821	4.984	7821	0.0538	
7822	4.984	7822	0.0302	
7823	4.987	7823	0.0302	
7824	4.987	7824	0.0538	
7825	4.984	7825	0.0538	
7826	4.984	7826	0.0296	
7827	4.986	7827	0.0296	
7828	4.986	7828	0.0534	
7829	4.985	7829	0.0534	
7830	4.985	7830	0.0296	
7831	4.986	7831	0.0296	
7832	4.986	7832	0.0536	
7833	4.985	7833	0.0536	
7834	4.985	7834	0.0303	
7835	4.986	7835	0.0303	
7836	4.986	7836	0.0538	
7837	4.985	7837	0.0538	
7838	4.985	7838	0.0309	
7839	4.986	7839	0.0309	
7840	4.986	7840	0.0529	
7841	4.985	7841	0.0529	
7842	4.985	7842	0.0302	
7843	4.986	7843	0.0302	
7844	4.986	7844	0.0538	
7845	4.985	7845	0.0538	
7846	4.985	7846	0.0302	
7847	4.987	7847	0.0302	
7848	4.987	7848	0.0848	
7849	4.985	7849	0.0848	
7850	4.985	7850	0.0303	
7851	4.987	7851	0.0303	
7852	4.987	7852	0.0848	
7853	4.985	7853	0.0848	
7854	4.985	7854	0.0296	
7855	4.985	7855	0.0296	
7856	4.985	7856	0.0846	
7857	4.987	7857	0.0846	
7858	4.987	7858	0.0300	
7859	4.985	7859	0.0300	
7860	4.985	7860	0.0848	
7861	4.986	7861	0.0848	
7862	4.986	7862	0.0302	
7863	4.985	7863	0.0302	
7864	4.985	7864	0.0848	
7865	4.986	7865	0.0848	
7866	4.986	7866	0.0303	
7867	4.985	7867	0.0303	
7868	4.985	7868	0.0838	
7869	4.986	7869	0.0838	
7870	4.986	7870	0.0302	
7871	4.985	7871	0.0302	
7872	4.985	7872	0.0840	
7873	4.986	7873	0.0840	
7874	4.986	7874	0.0303	
7875	4.986	7875	0.0303	
7876	4.986	7876	0.0781	
7877	4.986	7877	0.0781	
7878	4.986	7878	0.0303	
7879	4.986	7879	0.0303	
7880	4.986	7880	0.0781	
7881	4.986	7881	0.0781	
7882	4.986	7882	0.0296	
7883	4.985	7883	0.0296	
7884	4.985	7884	0.0783	
7885	4.986	7885	0.0783	
7886	4.986	7886	0.0296	
7887	4.985	7887	0.0296	
7888	4.985	7888	0.0787	
7889	4.987	7889	0.0787	
7890	4.987	7890	0.0300	
7891	4.985	7891	0.0300	
7892	4.985	7892	0.0783	
7893	4.986	7893	0.0783	
7894	4.986	7894	0.0303	
7895	4.985	7895	0.0303	
7896	4.985	7896	0.0785	
7897	4.986	7897	0.0785	
7898	4.986	7898	0.0303	
7899	4.986	7899	0.0303	
7900	4.986	7900	0.0459	
7901	4.986	7901	0.0459	
7902	4.986	7902	0.0302	
7903	4.986	7903	0.0302	
7904	4.986	7904	0.0461	
7905	4.986	7905	0.0461	
7906	4.986	7906	0.0302	
7907	4.986	7907	0.0302	
7908	4.986	7908	0.0461	
7909	4.986	7909	0.0461	
7910	4.986	7910	0.0300	
7911	4.984	7911	0.0300	
7912	4.984	7912	0.0465	
7913	4.986	7913	0.0465	
7914	4.986	7914	0.0296	
7915	4.984	7915	0.0296	
7916	4.984	7916	0.0471	
7917	4.987	7917	0.0471	
7918	4.987	7918	0.0302	
7919	4.984	7919	0.0302	
7920	4.984	7920	0.0463	
7921	4.986	7921	0.0463	
7922	4.986	7922	0.0302	
7923	4.984	7923	0.0302	
7924	4.984	7924	0.0463	
7925	4.986	7925	0.0463	
7926	4.986	7926	0.0303	
7927	4.984	7927	0.0303	
7928	4.984	7928	0.0331	
7929	4.986	7929	0.0331	
7930	4.986	7930	0.0302	
7931	4.984	7931	0.0302	
7932	4.984	7932	0.0335	
7933	4.986	7933	0.0335	
7934	4.986	7934	0.0296	
7935	4.979	7935	0.0296	
7936	4.979	7936	0.0333	
7937	4.986	7937	0.0333	
7938	4.986	7938	0.0296	
7939	4.979	7939	0.0296	
7940	4.979	7940	0.0335	
7941	4.987	7941	0.0335	
7942	4.987	7942	0.0321	
7943	4.979	7943	0.0321	
7944	4.979	7944	0.0335	
7945	4.987	7945	0.0335	
7946	4.987	7946	0.0325	
7947	4.979	7947	0.0325	
7948	4.979	7948	0.0326	
7949	4.986	7949	0.0326	
7950	4.986	7950	0.0325	
7951	4.979	7951	0.0325	
7952	4.979	7952	0.0326	
7953	4.986	7953	0.0326	
7954	4.986	7954	0.0339	
7955	4.980	7955	0.0339	
7956	4.980	7956	0.0302	
7957	4.986	7957	0.0302	
7958	4.986	7958	0.0325	
7959	4.980	7959	0.0325	
7960	4.980	7960	0.0303	
7961	4.986	7961	0.0303	
7962	4.986	7962	0.0317	
7963	4.978	7963	0.0317	
7964	4.978	7964	0.0302	
7965	4.986	7965	0.0302	
7966	4.986	7966	0.0317	
7967	4.978	7967	0.0317	
7968	4.978	7968	0.0302	
7969	4.987	7969	0.0302	
7970	4.987	7970	0.0347	
7971	4.978	7971	0.0347	
7972	4.978	7972	0.0302	
7973	4.987	7973	0.0302	
7974	4.987	7974	0.0353	
7975	4.978	7975	0.0353	
7976	4.978	7976	0.0302	
7977	4.986	7977	0.0302	
7978	4.986	7978	0.0349	
7979	4.978	7979	0.0349	
7980	4.978	7980	0.0296	
7981	4.986	7981	0.0296	
7982	4.986	7982	0.0349	
7983	4.978	7983	0.0349	
7984	4.978	7984	0.0296	
7985	4.986	7985	0.0296	
7986	4.986	7986	0.0351	
7987	4.979	7987	0.0351	
7988	4.979	7988	0.0302	
7989	4.986	7989	0.0302	
7990	4.986	7990	0.0343	
7991	4.983	7991	0.0343	
7992	4.983	7992	0.0302	
7993	4.986	7993	0.0302	
7994	4.986	7994	0.0343	
7995	4.983	7995	0.0343	
7996	4.983	7996	0.0302	
7997	4.987	7997	0.0302	
7998	4.987	7998	0.0412	
7999	4.983	7999	0.0412	
8000	4.983	8000	0.0303	
8001	4.987	8001	0.0303	
8002	4.987	8002	0.0410	
8003	4.983	8003	0.0410	
8004	4.983	8004	0.0302	
8005	4.986	8005	0.0302	
8006	4.986	8006	0.0410	
8007	4.983	8007	0.0410	
8008	4.983	8008	0.0294	
8009	4.985	8009	0.0294	
8010	4.985	8010	0.0410	
8011	4.984	8011	0.0410	
8012	4.984	8012	0.0302	
8013	4.986	8013	0.0302	
8014	4.986	8014	0.0410	
8015	4.984	8015	0.0410	
8016	4.984	8016	0.0302	
8017	4.986	8017	0.0302	
8018	4.986	8018	0.0400	
8019	4.985	8019	0.0400	
8020	4.985	8020	0.0303	
8021	4.986	8021	0.0303	
8022	4.986	8022	0.0400	
8023	4.985	8023	0.0400	
8024	4.985	8024	0.0300	
8025	4.987	8025	0.0300	
8026	4.987	8026	0.0740	
8027	4.985	8027	0.0740	
8028	4.985	8028	0.0302	
8029	4.987	8029	0.0302	
8030	4.987	8030	0.0742	
8031	4.985	8031	0.0742	
8032	4.985	8032	0.0294	
8033	4.986	8033	0.0294	
8034	4.986	8034	0.0738	
8035	4.985	8035	0.0738	
8036	4.985	8036	0.0294	
8037	4.985	8037	0.0294	
8038	4.985	8038	0.0740	
8039	4.986	8039	0.0740	
8040	4.986	8040	0.0302	
8041	4.986	8041	0.0302	
8042	4.986	8042	0.0736	
8043	4.986	8043	0.0736	
8044	4.986	8044	0.0302	
8045	4.985	8045	0.0302	
8046	4.985	8046	0.0730	
8047	4.986	8047	0.0730	
8048	4.986	8048	0.0307	
8049	4.986	8049	0.0307	
8050	4.986	8050	0.0728	
8051	4.986	8051	0.0728	
8052	4.986	8052	0.0302	
8053	4.987	8053	0.0302	
8054	4.987	8054	0.0862	
8055	4.986	8055	0.0862	
8056	4.986	8056	0.0302	
8057	4.987	8057	0.0302	
8058	4.987	8058	0.0862	
8059	4.986	8059	0.0862	
8060	4.986	8060	0.0296	
8061	4.985	8061	0.0296	
8062	4.985	8062	0.0864	
8063	4.986	8063	0.0864	
8064	4.986	8064	0.0294	
8065	4.985	8065	0.0294	
8066	4.985	8066	0.0862	
8067	4.987	8067	0.0862	
8068	4.987	8068	0.0302	
8069	4.985	8069	0.0302	
8070	4.985	8070	0.0864	
8071	4.987	8071	0.0864	
8072	4.987	8072	0.0303	
8073	4.985	8073	0.0303	
8074	4.985	8074	0.0854	
8075	4.986	8075	0.0854	
8076	4.986	8076	0.0303	
8077	4.985	8077	0.0303	
8078	4.985	8078	0.0856	
8079	4.986	8079	0.0856	
8080	4.986	8080	0.0302	
8081	4.986	8081	0.0302	
8082	4.986	8082	0.0578	
8083	4.986	8083	0.0578	
8084	4.986	8084	0.0296	
8085	4.985	8085	0.0296	
8086	4.985	8086	0.0580	
8087	4.986	8087	0.0580	
8088	4.986	8088	0.0294	
8089	4.985	8089	0.0294	
8090	4.985	8090	0.0578	
8091	4.986	8091	0.0578	
8092	4.986	8092	0.0300	
8093	4.985	8093	0.0300	
8094	4.985	8094	0.0578	
8095	4.987	8095	0.0578	
8096	4.987	8096	0.0302	
8097	4.985	8097	0.0302	
8098	4.985	8098	0.0578	
8099	4.987	8099	0.0578	
8100	4.987	8100	0.0302	
8101	4.985	8101	0.0302	
8102	4.985	8102	0.0572	
8103	4.986	8103	0.0572	
8104	4.986	8104	0.0303	
8105	4.986	8105	0.0303	
8106	4.986	8106	0.0343	
8107	4.986	8107	0.0343	
8108	4.986	8108	0.0302	
8109	4.986	8109	0.0302	
8110	4.986	8110	0.0345	
8111	4.986	8111	0.0345	
8112	4.986	8112	0.0298	
8113	4.981	8113	0.0298	
8114	4.981	8114	0.0345	
8115	4.986	8115	0.0345	
8116	4.986	8116	0.0296	
8117	4.980	8117	0.0296	
8118	4.980	8118	0.0345	
8119	4.987	8119	0.0345	
8120	4.987	8120	0.0313	
8121	4.980	8121	0.0313	
8122	4.980	8122	0.0347	
8123	4.987	8123	0.0347	
8124	4.987	8124	0.0317	
8125	4.980	8125	0.0317	
8126	4.980	8126	0.0339	
8127	4.986	8127	0.0339	
8128	4.986	8128	0.0315	
8129	4.981	8129	0.0315	
8130	4.981	8130	0.0312	
8131	4.986	8131	0.0312	
8132	4.986	8132	0.0313	
8133	4.981	8133	0.0313	
8134	4.981	8134	0.0313	
8135	4.986	8135	0.0313	
8136	4.986	8136	0.0314	
8137	4.981	8137	0.0314	
8138	4.981	8138	0.0312	
8139	4.986	8139	0.0312	
8140	4.986	8140	0.0310	
8141	4.978	8141	0.0310	
8142	4.978	8142	0.0311	
8143	4.987	8143	0.0311	
8144	4.987	8144	0.0343	
8145	4.978	8145	0.0343	
8146	4.978	8146	0.0313	
8147	4.987	8147	0.0313	
8148	4.987	8148	0.0347	
8149	4.978	8149	0.0347	
8150	4.978	8150	0.0305	
8151	4.986	8151	0.0305	
8152	4.986	8152	0.0347	
8153	4.978	8153	0.0347	
8154	4.978	8154	0.0305	
8155	4.986	8155	0.0305	
8156	4.986	8156	0.0347	
8157	4.979	8157	0.0347	
8158	4.979	8158	0.0305	
8159	4.986	8159	0.0305	
8160	4.986	8160	0.0347	
8161	4.979	8161	0.0347	
8162	4.979	8162	0.0302	
8163	4.986	8163	0.0302	
8164	4.986	8164	0.0339	
8165	4.981	8165	0.0339	
8166	4.981	8166	0.0300	
8167	4.986	8167	0.0300	
8168	4.986	8168	0.0339	
8169	4.981	8169	0.0339	
8170	4.981	8170	0.0302	
8171	4.987	8171	0.0302	
8172	4.987	8172	0.0351	
8173	4.981	8173	0.0351	
8174	4.981	8174	0.0302	
8175	4.986	8175	0.0302	
8176	4.986	8176	0.0351	
8177	4.981	8177	0.0351	
8178	4.981	8178	0.0294	
8179	4.986	8179	0.0294	
8180	4.986	8180	0.0351	
8181	4.981	8181	0.0351	
8182	4.981	8182	0.0296	
8183	4.986	8183	0.0296	
8184	4.986	8184	0.0351	
8185	4.982	8185	0.0351	
8186	4.982	8186	0.0307	
8187	4.986	8187	0.0307	
8188	4.986	8188	0.0343	
8189	4.985	8189	0.0343	
8190	4.985	8190	0.0302	
8191	4.986	8191	0.0302	
8192	4.986	8192	0.0343	
8193	4.985	8193	0.0343	
8194	4.985	8194	0.0302	
8195	4.987	8195	0.0302	
8196	4.987	8196	0.0631	
8197	4.985	8197	0.0631	
8198	4.985	8198	0.0302	
8199	4.987	8199	0.0302	
8200	4.987	8200	0.0629	
8201	4.985	8201	0.0629	
8202	4.985	8202	0.0294	
8203	4.986	8203	0.0294	
8204	4.986	8204	0.0629	
8205	4.985	8205	0.0629	
8206	4.985	8206	0.0294	
8207	4.986	8207	0.0294	
8208	4.986	8208	0.0629	
8209	4.986	8209	0.0629	
8210	4.986	8210	0.0298	
8211	4.986	8211	0.0298	
8212	4.986	8212	0.0629	
8213	4.986	8213	0.0629	
8214	4.986	8214	0.0302	
8215	4.986	8215	0.0302	
8216	4.986	8216	0.0621	
8217	4.986	8217	0.0621	
8218	4.986	8218	0.0302	
8219	4.986	8219	0.0302	
8220	4.986	8220	0.0611	
8221	4.986	8221	0.0611	
8222	4.986	8222	0.0302	
8223	4.987	8223	0.0302	
8224	4.987	8224	0.0862	
8225	4.986	8225	0.0862	
8226	4.986	8226	0.0302	
8227	4.987	8227	0.0302	
8228	4.987	8228	0.0866	
8229	4.986	8229	0.0866	
8230	4.986	8230	0.0309	
8231	4.985	8231	0.0309	
8232	4.985	8232	0.0864	
8233	4.985	8233	0.0864	
8234	4.985	8234	0.0296	
8235	4.985	8235	0.0296	
8236	4.985	8236	0.0862	
8237	4.987	8237	0.0862	
8238	4.987	8238	0.0302	
8239	4.986	8239	0.0302	
8240	4.986	8240	0.0866	
8241	4.987	8241	0.0866	
8242	4.987	8242	0.0302	
8243	4.986	8243	0.0302	
8244	4.986	8244	0.0860	
8245	4.986	8245	0.0860	
8246	4.986	8246	0.0300	
8247	4.985	8247	0.0300	
8248	4.985	8248	0.0858	
8249	4.986	8249	0.0858	
8250	4.986	8250	0.0302	
8251	4.986	8251	0.0302	
8252	4.986	8252	0.0684	
8253	4.986	8253	0.0684	
8254	4.986	8254	0.0294	
8255	4.986	8255	0.0294	
8256	4.986	8256	0.0683	
8257	4.986	8257	0.0683	
8258	4.986	8258	0.0311	
8259	4.985	8259	0.0311	
8260	4.985	8260	0.0683	
8261	4.986	8261	0.0683	
8262	4.986	8262	0.0294	
8263	4.985	8263	0.0294	
8264	4.985	8264	0.0677	
8265	4.987	8265	0.0677	
8266	4.987	8266	0.0300	
8267	4.985	8267	0.0300	
8268	4.985	8268	0.0677	
8269	4.987	8269	0.0677	
8270	4.987	8270	0.0302	
8271	4.985	8271	0.0302	
8272	4.985	8272	0.0667	
8273	4.986	8273	0.0667	
8274	4.986	8274	0.0302	
8275	4.985	8275	0.0302	
8276	4.985	8276	0.0671	
8277	4.986	8277	0.0671	
8278	4.986	8278	0.0302	
8279	4.986	8279	0.0302	
8280	4.986	8280	0.0353	
8281	4.986	8281	0.0353	
8282	4.986	8282	0.0302	
8283	4.986	8283	0.0302	
8284	4.986	8284	0.0353	
8285	4.986	8285	0.0353	
8286	4.986	8286	0.0294	
8287	4.982	8287	0.0294	
8288	4.982	8288	0.0351	
8289	4.987	8289	0.0351	
8290	4.987	8290	0.0303	
8291	4.982	8291	0.0303	
8292	4.982	8292	0.0353	
8293	4.987	8293	0.0353	
8294	4.987	8294	0.0307	
8295	4.982	8295	0.0307	
8296	4.982	8296	0.0345	
8297	4.986	8297	0.0345	
8298	4.986	8298	0.0307	
8299	4.982	8299	0.0307	
8300	4.982	8300	0.0345	
8301	4.986	8301	0.0345	
8302	4.986	8302	0.0311	
8303	4.982	8303	0.0311	
8304	4.982	8304	0.0315	
8305	4.986	8305	0.0315	
8306	4.986	8306	0.0311	
8307	4.983	8307	0.0311	
8308	4.983	8308	0.0321	
8309	4.986	8309	0.0321	
8310	4.986	8310	0.0300	
8311	4.978	8311	0.0300	
8312	4.978	8312	0.0319	
8313	4.986	8313	0.0319	
8314	4.986	8314	0.0300	
8315	4.978	8315	0.0300	
8316	4.978	8316	0.0323	
8317	4.987	8317	0.0323	
8318	4.987	8318	0.0335	
8319	4.978	8319	0.0335	
8320	4.978	8320	0.0323	
8321	4.987	8321	0.0323	
8322	4.987	8322	0.0337	
8323	4.978	8323	0.0337	
8324	4.978	8324	0.0323	
8325	4.986	8325	0.0323	
8326	4.986	8326	0.0335	
8327	4.978	8327	0.0335	
8328	4.978	8328	0.0315	
8329	4.986	8329	0.0315	
8330	4.986	8330	0.0337	
8331	4.978	8331	0.0337	
8332	4.978	8332	0.0315	
8333	4.986	8333	0.0315	
8334	4.986	8334	0.0337	
8335	4.979	8335	0.0337	
8336	4.979	8336	0.0302	
8337	4.986	8337	0.0302	
8338	4.986	8338	0.0331	
8339	4.980	8339	0.0331	
8340	4.980	8340	0.0302	
8341	4.986	8341	0.0302	
8342	4.986	8342	0.0331	
8343	4.980	8343	0.0331	
8344	4.980	8344	0.0302	
8345	4.987	8345	0.0302	
8346	4.987	8346	0.0349	
8347	4.980	8347	0.0349	
8348	4.980	8348	0.0302	
8349	4.987	8349	0.0302	
8350	4.987	8350	0.0351	
8351	4.980	8351	0.0351	
8352	4.980	8352	0.0296	
8353	4.986	8353	0.0296	
8354	4.986	8354	0.0351	
8355	4.980	8355	0.0351	
8356	4.980	8356	0.0294	
8357	4.986	8357	0.0294	
8358	4.986	8358	0.0349	
8359	4.981	8359	0.0349	
8360	4.981	8360	0.0300	
8361	4.986	8361	0.0300	
8362	4.986	8362	0.0353	
8363	4.981	8363	0.0353	
