"unixtime","datetime","date","ws","wd","co2","temp"
1625605960,2021-07-06 21:12:40,"07/06/2021 21:12",4.02,36,485,42
1625605963,2021-07-06 21:12:43,"07/06/2021 21:12",4.36,21,482,42
1625605966,2021-07-06 21:12:46,"07/06/2021 21:12",4.36,31,484,42
1625605969,2021-07-06 21:12:49,"07/06/2021 21:12",4.69,26,504,42
1625605972,2021-07-06 21:12:52,"07/06/2021 21:12",3.69,34,452,42
1625605975,2021-07-06 21:12:55,"07/06/2021 21:12",4.02,41,383,42
1625605978,2021-07-06 21:12:58,"07/06/2021 21:12",3.69,40,408,42
1625605981,2021-07-06 21:13:01,"07/06/2021 21:13",3.69,48,476,42
1625605984,2021-07-06 21:13:04,"07/06/2021 21:13",4.02,39,416,42
1625605987,2021-07-06 21:13:07,"07/06/2021 21:13",4.02,51,553,42
1625605990,2021-07-06 21:13:10,"07/06/2021 21:13",4.69,29,538,42
1625605993,2021-07-06 21:13:13,"07/06/2021 21:13",4.02,69,474,41
1625605996,2021-07-06 21:13:16,"07/06/2021 21:13",4.36,70,426,41
1625605999,2021-07-06 21:13:19,"07/06/2021 21:13",4.69,54,347,42
1625606002,2021-07-06 21:13:22,"07/06/2021 21:13",3.69,47,507,41
1625606005,2021-07-06 21:13:25,"07/06/2021 21:13",3.69,34,538,41
1625606008,2021-07-06 21:13:28,"07/06/2021 21:13",4.69,39,477,41
1625606011,2021-07-06 21:13:31,"07/06/2021 21:13",3.69,40,527,41
1625606014,2021-07-06 21:13:34,"07/06/2021 21:13",4.02,16,330,41
1625606017,2021-07-06 21:13:37,"07/06/2021 21:13",4.02,14,463,41
1625606020,2021-07-06 21:13:40,"07/06/2021 21:13",3.69,48,353,41
1625606023,2021-07-06 21:13:43,"07/06/2021 21:13",3.35,17,575,41
1625606026,2021-07-06 21:13:46,"07/06/2021 21:13",2.68,19,353,41
1625606029,2021-07-06 21:13:49,"07/06/2021 21:13",2.68,21,442,41
1625606032,2021-07-06 21:13:52,"07/06/2021 21:13",3.02,21,402,41
1625606035,2021-07-06 21:13:55,"07/06/2021 21:13",3.35,73,449,41
1625606038,2021-07-06 21:13:58,"07/06/2021 21:13",3.35,51,453,41
1625606041,2021-07-06 21:14:01,"07/06/2021 21:14",3.02,51,451,41
1625606044,2021-07-06 21:14:04,"07/06/2021 21:14",2.68,78,420,41
1625606047,2021-07-06 21:14:07,"07/06/2021 21:14",2.35,68,400,42
1625606050,2021-07-06 21:14:10,"07/06/2021 21:14",2.68,85,402,42
1625606053,2021-07-06 21:14:13,"07/06/2021 21:14",3.35,64,407,42
1625606056,2021-07-06 21:14:16,"07/06/2021 21:14",3.69,61,427,42
1625606059,2021-07-06 21:14:19,"07/06/2021 21:14",3.69,60,444,42
1625606062,2021-07-06 21:14:22,"07/06/2021 21:14",2.68,33,490,41
1625606065,2021-07-06 21:14:25,"07/06/2021 21:14",2.35,37,503,41
1625606068,2021-07-06 21:14:28,"07/06/2021 21:14",2.01,43,493,41
1625606071,2021-07-06 21:14:31,"07/06/2021 21:14",2.35,31,444,41
1625606074,2021-07-06 21:14:34,"07/06/2021 21:14",2.35,21,403,41
1625606077,2021-07-06 21:14:37,"07/06/2021 21:14",2.35,13,397,41
1625606080,2021-07-06 21:14:40,"07/06/2021 21:14",1.34,30,389,41
1625606083,2021-07-06 21:14:43,"07/06/2021 21:14",1.34,16,445,41
1625606086,2021-07-06 21:14:46,"07/06/2021 21:14",2.01,16,443,42
1625606089,2021-07-06 21:14:49,"07/06/2021 21:14",1.68,36,413,42
1625606092,2021-07-06 21:14:52,"07/06/2021 21:14",2.01,22,417,42
1625606095,2021-07-06 21:14:55,"07/06/2021 21:14",2.68,45,442,42
1625606098,2021-07-06 21:14:58,"07/06/2021 21:14",2.68,46,437,42
1625606101,2021-07-06 21:15:01,"07/06/2021 21:15",3.69,42,433,42
1625606104,2021-07-06 21:15:04,"07/06/2021 21:15",3.35,43,466,42
1625606107,2021-07-06 21:15:07,"07/06/2021 21:15",3.02,51,414,42
1625606110,2021-07-06 21:15:10,"07/06/2021 21:15",3.35,80,350,42
1625606113,2021-07-06 21:15:13,"07/06/2021 21:15",2.68,58,570,41
1625606116,2021-07-06 21:15:16,"07/06/2021 21:15",2.68,63,451,41
1625606119,2021-07-06 21:15:19,"07/06/2021 21:15",2.01,83,518,41
1625606122,2021-07-06 21:15:22,"07/06/2021 21:15",2.35,62,395,42
1625606125,2021-07-06 21:15:25,"07/06/2021 21:15",1.68,81,407,42
1625606128,2021-07-06 21:15:28,"07/06/2021 21:15",2.35,60,444,42
1625606131,2021-07-06 21:15:31,"07/06/2021 21:15",2.68,57,459,42
1625606134,2021-07-06 21:15:34,"07/06/2021 21:15",2.01,57,442,42
1625606137,2021-07-06 21:15:37,"07/06/2021 21:15",1.68,55,443,42
1625606140,2021-07-06 21:15:40,"07/06/2021 21:15",1.01,65,448,42
1625606143,2021-07-06 21:15:43,"07/06/2021 21:15",1.68,51,438,42
1625606146,2021-07-06 21:15:46,"07/06/2021 21:15",2.35,54,475,42
1625606149,2021-07-06 21:15:49,"07/06/2021 21:15",2.35,39,472,42
1625606152,2021-07-06 21:15:52,"07/06/2021 21:15",2.01,43,457,42
1625606155,2021-07-06 21:15:55,"07/06/2021 21:15",2.01,62,433,42
1625606158,2021-07-06 21:15:58,"07/06/2021 21:15",2.01,45,379,42
1625606161,2021-07-06 21:16:01,"07/06/2021 21:16",2.35,36,521,42
1625606164,2021-07-06 21:16:04,"07/06/2021 21:16",2.01,60,478,42
1625606167,2021-07-06 21:16:07,"07/06/2021 21:16",1.68,31,456,42
1625606170,2021-07-06 21:16:10,"07/06/2021 21:16",2.01,67,466,42
1625606173,2021-07-06 21:16:13,"07/06/2021 21:16",2.01,22,469,42
1625606176,2021-07-06 21:16:16,"07/06/2021 21:16",2.01,15,477,42
1625606179,2021-07-06 21:16:19,"07/06/2021 21:16",1.34,13,479,42
1625606182,2021-07-06 21:16:22,"07/06/2021 21:16",1.34,13,474,42
1625606185,2021-07-06 21:16:25,"07/06/2021 21:16",1.34,34,472,42
1625606188,2021-07-06 21:16:28,"07/06/2021 21:16",2.68,17,461,42
1625606191,2021-07-06 21:16:31,"07/06/2021 21:16",2.35,18,451,42
1625606194,2021-07-06 21:16:34,"07/06/2021 21:16",3.02,19,454,42
1625606197,2021-07-06 21:16:37,"07/06/2021 21:16",2.35,23,464,42
1625606200,2021-07-06 21:16:40,"07/06/2021 21:16",3.02,44,456,42
1625606203,2021-07-06 21:16:43,"07/06/2021 21:16",3.02,42,446,42
1625606206,2021-07-06 21:16:46,"07/06/2021 21:16",2.68,51,455,42
1625606209,2021-07-06 21:16:49,"07/06/2021 21:16",4.02,62,460,42
1625606212,2021-07-06 21:16:52,"07/06/2021 21:16",3.35,62,472,42
1625606215,2021-07-06 21:16:55,"07/06/2021 21:16",4.02,79,474,42
1625606218,2021-07-06 21:16:58,"07/06/2021 21:16",4.02,62,509,42
1625606221,2021-07-06 21:17:01,"07/06/2021 21:17",4.02,67,498,42
1625606224,2021-07-06 21:17:04,"07/06/2021 21:17",3.02,71,483,42
1625606227,2021-07-06 21:17:07,"07/06/2021 21:17",2.68,61,477,41
1625606230,2021-07-06 21:17:10,"07/06/2021 21:17",2.68,60,434,42
1625606233,2021-07-06 21:17:13,"07/06/2021 21:17",2.35,70,352,42
1625606236,2021-07-06 21:17:16,"07/06/2021 21:17",2.01,57,381,42
1625606239,2021-07-06 21:17:19,"07/06/2021 21:17",1.34,56,383,42
1625606242,2021-07-06 21:17:22,"07/06/2021 21:17",1.34,59,390,42
1625606245,2021-07-06 21:17:25,"07/06/2021 21:17",1.68,63,376,42
1625606248,2021-07-06 21:17:28,"07/06/2021 21:17",1.68,31,336,42
1625606251,2021-07-06 21:17:31,"07/06/2021 21:17",2.01,23,371,42
1625606254,2021-07-06 21:17:34,"07/06/2021 21:17",1.68,18,379,42
1625606257,2021-07-06 21:17:37,"07/06/2021 21:17",2.68,14,402,42
1625606260,2021-07-06 21:17:40,"07/06/2021 21:17",2.68,32,406,42
1625606263,2021-07-06 21:17:43,"07/06/2021 21:17",2.35,15,417,42
1625606266,2021-07-06 21:17:46,"07/06/2021 21:17",2.68,15,411,42
1625606269,2021-07-06 21:17:49,"07/06/2021 21:17",2.35,21,428,42
1625606272,2021-07-06 21:17:52,"07/06/2021 21:17",2.35,19,459,42
1625606275,2021-07-06 21:17:55,"07/06/2021 21:17",2.35,45,469,42
1625606278,2021-07-06 21:17:58,"07/06/2021 21:17",1.68,33,474,42
1625606281,2021-07-06 21:18:01,"07/06/2021 21:18",1.34,28,474,42
1625606284,2021-07-06 21:18:04,"07/06/2021 21:18",2.35,50,467,42
1625606287,2021-07-06 21:18:07,"07/06/2021 21:18",3.02,59,423,42
1625606290,2021-07-06 21:18:10,"07/06/2021 21:18",2.68,53,438,42
1625606293,2021-07-06 21:18:13,"07/06/2021 21:18",2.35,60,462,42
1625606296,2021-07-06 21:18:16,"07/06/2021 21:18",2.35,64,406,42
1625606299,2021-07-06 21:18:19,"07/06/2021 21:18",2.68,70,415,42
1625606302,2021-07-06 21:18:22,"07/06/2021 21:18",2.68,63,466,42
1625606305,2021-07-06 21:18:25,"07/06/2021 21:18",2.01,85,472,42
1625606308,2021-07-06 21:18:28,"07/06/2021 21:18",2.35,60,477,42
1625606311,2021-07-06 21:18:31,"07/06/2021 21:18",2.68,60,466,42
1625606314,2021-07-06 21:18:34,"07/06/2021 21:18",2.35,56,468,42
1625606317,2021-07-06 21:18:37,"07/06/2021 21:18",2.35,55,462,42
1625606320,2021-07-06 21:18:40,"07/06/2021 21:18",2.01,60,463,42
1625606323,2021-07-06 21:18:43,"07/06/2021 21:18",2.01,41,460,42
1625606326,2021-07-06 21:18:46,"07/06/2021 21:18",2.01,24,421,42
1625606329,2021-07-06 21:18:49,"07/06/2021 21:18",2.01,14,397,42
1625606332,2021-07-06 21:18:52,"07/06/2021 21:18",1.68,29,388,42
1625606335,2021-07-06 21:18:55,"07/06/2021 21:18",2.01,31,403,42
1625606338,2021-07-06 21:18:58,"07/06/2021 21:18",2.35,16,382,42
1625606341,2021-07-06 21:19:01,"07/06/2021 21:19",4.69,18,388,42
1625606344,2021-07-06 21:19:04,"07/06/2021 21:19",5.03,24,435,42
1625606347,2021-07-06 21:19:07,"07/06/2021 21:19",3.69,45,456,42
1625606350,2021-07-06 21:19:10,"07/06/2021 21:19",3.35,84,402,42
1625606353,2021-07-06 21:19:13,"07/06/2021 21:19",3.69,59,399,42
1625606356,2021-07-06 21:19:16,"07/06/2021 21:19",3.02,64,442,42
1625606359,2021-07-06 21:19:19,"07/06/2021 21:19",2.01,64,426,42
1625606362,2021-07-06 21:19:22,"07/06/2021 21:19",2.68,59,411,42
1625606365,2021-07-06 21:19:25,"07/06/2021 21:19",2.35,70,386,42
1625606368,2021-07-06 21:19:28,"07/06/2021 21:19",2.68,58,421,42
1625606371,2021-07-06 21:19:31,"07/06/2021 21:19",2.35,55,421,42
1625606374,2021-07-06 21:19:34,"07/06/2021 21:19",2.35,49,383,42
1625606377,2021-07-06 21:19:37,"07/06/2021 21:19",1.68,41,502,42
1625606380,2021-07-06 21:19:40,"07/06/2021 21:19",1.34,66,511,42
1625606383,2021-07-06 21:19:43,"07/06/2021 21:19",1.34,22,140,42
1625606386,2021-07-06 21:19:46,"07/06/2021 21:19",1.34,14,251,42
1625606389,2021-07-06 21:19:49,"07/06/2021 21:19",1.01,18,359,42
1625606392,2021-07-06 21:19:52,"07/06/2021 21:19",1.34,17,387,42
1625606395,2021-07-06 21:19:55,"07/06/2021 21:19",1.68,41,425,42
1625606398,2021-07-06 21:19:58,"07/06/2021 21:19",2.01,22,489,42
1625606401,2021-07-06 21:20:01,"07/06/2021 21:20",2.68,22,495,42
1625606404,2021-07-06 21:20:04,"07/06/2021 21:20",2.35,22,497,42
1625606407,2021-07-06 21:20:07,"07/06/2021 21:20",1.68,39,447,42
1625606410,2021-07-06 21:20:10,"07/06/2021 21:20",2.01,49,458,42
1625606413,2021-07-06 21:20:13,"07/06/2021 21:20",3.35,61,463,42
1625606416,2021-07-06 21:20:16,"07/06/2021 21:20",2.68,70,501,42
1625606419,2021-07-06 21:20:19,"07/06/2021 21:20",1.68,76,500,42
1625606422,2021-07-06 21:20:22,"07/06/2021 21:20",1.01,55,492,41
1625606425,2021-07-06 21:20:25,"07/06/2021 21:20",2.01,68,480,42
1625606428,2021-07-06 21:20:28,"07/06/2021 21:20",2.01,15,480,42
1625606431,2021-07-06 21:20:31,"07/06/2021 21:20",1.34,23,448,42
1625606434,2021-07-06 21:20:34,"07/06/2021 21:20",1.01,13,404,42
1625606437,2021-07-06 21:20:37,"07/06/2021 21:20",1.01,15,365,42
1625606440,2021-07-06 21:20:40,"07/06/2021 21:20",1.01,38,366,42
1625606443,2021-07-06 21:20:43,"07/06/2021 21:20",0.67,19,371,42
1625606446,2021-07-06 21:20:46,"07/06/2021 21:20",1.01,30,380,42
1625606449,2021-07-06 21:20:49,"07/06/2021 21:20",1.01,41,381,42
1625606452,2021-07-06 21:20:52,"07/06/2021 21:20",1.01,48,373,42
1625606455,2021-07-06 21:20:55,"07/06/2021 21:20",1.34,76,392,42
1625606458,2021-07-06 21:20:58,"07/06/2021 21:20",1.68,62,380,42
1625606461,2021-07-06 21:21:01,"07/06/2021 21:21",2.01,66,374,42
1625606464,2021-07-06 21:21:04,"07/06/2021 21:21",2.01,68,360,42
1625606467,2021-07-06 21:21:07,"07/06/2021 21:21",2.68,58,368,42
1625606470,2021-07-06 21:21:10,"07/06/2021 21:21",3.02,63,362,42
1625606473,2021-07-06 21:21:13,"07/06/2021 21:21",3.02,23,373,42
1625606476,2021-07-06 21:21:16,"07/06/2021 21:21",2.01,35,369,42
1625606479,2021-07-06 21:21:19,"07/06/2021 21:21",1.68,13,368,42
1625606482,2021-07-06 21:21:22,"07/06/2021 21:21",2.01,15,355,42
1625606485,2021-07-06 21:21:25,"07/06/2021 21:21",2.01,35,364,42
1625606488,2021-07-06 21:21:28,"07/06/2021 21:21",1.68,18,372,42
1625606491,2021-07-06 21:21:31,"07/06/2021 21:21",1.68,23,376,42
1625606494,2021-07-06 21:21:34,"07/06/2021 21:21",2.01,31,389,42
1625606497,2021-07-06 21:21:37,"07/06/2021 21:21",1.34,58,415,42
1625606500,2021-07-06 21:21:40,"07/06/2021 21:21",1.34,62,417,42
1625606503,2021-07-06 21:21:43,"07/06/2021 21:21",1.68,63,431,42
1625606506,2021-07-06 21:21:46,"07/06/2021 21:21",2.01,63,430,42
1625606509,2021-07-06 21:21:49,"07/06/2021 21:21",2.01,64,451,42
1625606512,2021-07-06 21:21:52,"07/06/2021 21:21",2.35,65,440,42
1625606515,2021-07-06 21:21:55,"07/06/2021 21:21",3.69,83,392,42
1625606518,2021-07-06 21:21:58,"07/06/2021 21:21",4.02,60,430,42
1625606521,2021-07-06 21:22:01,"07/06/2021 21:22",4.36,49,486,42
1625606524,2021-07-06 21:22:04,"07/06/2021 21:22",4.02,56,491,42
1625606527,2021-07-06 21:22:07,"07/06/2021 21:22",3.35,21,483,42
1625606530,2021-07-06 21:22:10,"07/06/2021 21:22",2.35,42,484,42
1625606533,2021-07-06 21:22:13,"07/06/2021 21:22",2.35,15,469,42
1625606536,2021-07-06 21:22:16,"07/06/2021 21:22",2.01,14,476,42
1625606539,2021-07-06 21:22:19,"07/06/2021 21:22",1.68,16,481,42
1625606542,2021-07-06 21:22:22,"07/06/2021 21:22",1.34,17,476,42
1625606545,2021-07-06 21:22:25,"07/06/2021 21:22",2.35,42,462,42
1625606548,2021-07-06 21:22:28,"07/06/2021 21:22",3.02,44,419,42
1625606551,2021-07-06 21:22:31,"07/06/2021 21:22",3.35,50,362,42
1625606554,2021-07-06 21:22:34,"07/06/2021 21:22",3.35,59,492,42
1625606557,2021-07-06 21:22:37,"07/06/2021 21:22",2.68,63,459,42
1625606560,2021-07-06 21:22:40,"07/06/2021 21:22",2.01,75,473,42
1625606563,2021-07-06 21:22:43,"07/06/2021 21:22",1.34,60,487,42
1625606566,2021-07-06 21:22:46,"07/06/2021 21:22",1.68,59,453,42
1625606569,2021-07-06 21:22:49,"07/06/2021 21:22",2.68,54,412,42
1625606572,2021-07-06 21:22:52,"07/06/2021 21:22",2.35,56,382,42
1625606575,2021-07-06 21:22:55,"07/06/2021 21:22",3.02,66,395,42
1625606578,2021-07-06 21:22:58,"07/06/2021 21:22",3.35,24,383,42
1625606581,2021-07-06 21:23:01,"07/06/2021 21:23",3.02,15,401,42
1625606584,2021-07-06 21:23:04,"07/06/2021 21:23",2.68,14,405,42
1625606587,2021-07-06 21:23:07,"07/06/2021 21:23",3.02,15,402,42
1625606590,2021-07-06 21:23:10,"07/06/2021 21:23",2.68,41,394,42
1625606593,2021-07-06 21:23:13,"07/06/2021 21:23",2.68,32,356,42
1625606596,2021-07-06 21:23:16,"07/06/2021 21:23",3.02,22,333,42
1625606599,2021-07-06 21:23:19,"07/06/2021 21:23",3.02,42,384,42
1625606602,2021-07-06 21:23:22,"07/06/2021 21:23",3.35,60,450,42
1625606605,2021-07-06 21:23:25,"07/06/2021 21:23",3.69,84,504,42
1625606608,2021-07-06 21:23:28,"07/06/2021 21:23",3.02,72,507,42
1625606611,2021-07-06 21:23:31,"07/06/2021 21:23",3.02,59,476,42
1625606614,2021-07-06 21:23:34,"07/06/2021 21:23",3.02,61,482,42
1625606617,2021-07-06 21:23:37,"07/06/2021 21:23",2.68,46,451,42
1625606620,2021-07-06 21:23:40,"07/06/2021 21:23",2.68,23,456,42
1625606623,2021-07-06 21:23:43,"07/06/2021 21:23",1.68,27,461,42
1625606626,2021-07-06 21:23:46,"07/06/2021 21:23",1.68,13,471,42
1625606629,2021-07-06 21:23:49,"07/06/2021 21:23",2.01,15,473,42
1625606632,2021-07-06 21:23:52,"07/06/2021 21:23",2.01,17,461,42
1625606635,2021-07-06 21:23:55,"07/06/2021 21:23",2.01,42,452,42
1625606638,2021-07-06 21:23:58,"07/06/2021 21:23",2.01,28,447,42
1625606641,2021-07-06 21:24:01,"07/06/2021 21:24",2.68,59,457,42
1625606644,2021-07-06 21:24:04,"07/06/2021 21:24",2.68,76,452,42
1625606647,2021-07-06 21:24:07,"07/06/2021 21:24",3.02,61,444,42
1625606650,2021-07-06 21:24:10,"07/06/2021 21:24",2.68,80,434,42
1625606653,2021-07-06 21:24:13,"07/06/2021 21:24",3.02,55,437,42
1625606656,2021-07-06 21:24:16,"07/06/2021 21:24",3.35,59,435,42
1625606659,2021-07-06 21:24:19,"07/06/2021 21:24",3.35,29,445,42
1625606662,2021-07-06 21:24:22,"07/06/2021 21:24",2.68,37,449,42
1625606665,2021-07-06 21:24:25,"07/06/2021 21:24",2.68,30,451,42
1625606668,2021-07-06 21:24:28,"07/06/2021 21:24",2.68,21,440,42
1625606671,2021-07-06 21:24:31,"07/06/2021 21:24",3.02,14,441,42
1625606674,2021-07-06 21:24:34,"07/06/2021 21:24",3.02,15,427,42
1625606677,2021-07-06 21:24:37,"07/06/2021 21:24",3.02,17,418,42
1625606680,2021-07-06 21:24:40,"07/06/2021 21:24",2.35,39,427,42
1625606683,2021-07-06 21:24:43,"07/06/2021 21:24",2.35,20,447,42
1625606686,2021-07-06 21:24:46,"07/06/2021 21:24",2.68,26,445,42
1625606689,2021-07-06 21:24:49,"07/06/2021 21:24",2.68,45,436,42
1625606692,2021-07-06 21:24:52,"07/06/2021 21:24",2.01,54,465,42
1625606695,2021-07-06 21:24:55,"07/06/2021 21:24",1.34,60,462,42
1625606698,2021-07-06 21:24:58,"07/06/2021 21:24",1.68,62,430,42
1625606701,2021-07-06 21:25:01,"07/06/2021 21:25",2.01,61,408,42
1625606704,2021-07-06 21:25:04,"07/06/2021 21:25",1.34,59,376,42
1625606707,2021-07-06 21:25:07,"07/06/2021 21:25",1.01,55,512,42
1625606710,2021-07-06 21:25:10,"07/06/2021 21:25",1.01,61,441,42
1625606713,2021-07-06 21:25:13,"07/06/2021 21:25",1.01,34,482,42
1625606716,2021-07-06 21:25:16,"07/06/2021 21:25",0.67,15,520,42
1625606719,2021-07-06 21:25:19,"07/06/2021 21:25",1.01,13,525,42
1625606722,2021-07-06 21:25:22,"07/06/2021 21:25",1.34,15,478,42
1625606725,2021-07-06 21:25:25,"07/06/2021 21:25",1.68,38,461,43
1625606728,2021-07-06 21:25:28,"07/06/2021 21:25",2.01,21,426,43
1625606731,2021-07-06 21:25:31,"07/06/2021 21:25",2.01,23,456,43
1625606734,2021-07-06 21:25:34,"07/06/2021 21:25",1.34,53,471,43
1625606737,2021-07-06 21:25:37,"07/06/2021 21:25",2.01,60,377,43
1625606740,2021-07-06 21:25:40,"07/06/2021 21:25",2.68,74,367,43
1625606743,2021-07-06 21:25:43,"07/06/2021 21:25",2.68,63,402,43
1625606746,2021-07-06 21:25:46,"07/06/2021 21:25",2.35,62,567,43
1625606749,2021-07-06 21:25:49,"07/06/2021 21:25",2.35,60,428,43
1625606752,2021-07-06 21:25:52,"07/06/2021 21:25",1.68,57,515,43
1625606755,2021-07-06 21:25:55,"07/06/2021 21:25",1.68,43,605,43
1625606758,2021-07-06 21:25:58,"07/06/2021 21:25",2.01,16,342,43
1625606761,2021-07-06 21:26:01,"07/06/2021 21:26",2.01,13,424,43
1625606764,2021-07-06 21:26:04,"07/06/2021 21:26",1.68,22,399,43
1625606767,2021-07-06 21:26:07,"07/06/2021 21:26",2.01,16,386,43
1625606770,2021-07-06 21:26:10,"07/06/2021 21:26",2.01,38,415,43
1625606773,2021-07-06 21:26:13,"07/06/2021 21:26",2.01,21,427,43
1625606776,2021-07-06 21:26:16,"07/06/2021 21:26",1.34,58,445,43
1625606779,2021-07-06 21:26:19,"07/06/2021 21:26",1.01,56,466,43
1625606782,2021-07-06 21:26:22,"07/06/2021 21:26",2.01,63,527,43
1625606785,2021-07-06 21:26:25,"07/06/2021 21:26",2.01,84,501,43
1625606788,2021-07-06 21:26:28,"07/06/2021 21:26",1.68,60,247,43
1625606791,2021-07-06 21:26:31,"07/06/2021 21:26",1.68,56,316,43
1625606794,2021-07-06 21:26:34,"07/06/2021 21:26",2.35,54,292,43
1625606797,2021-07-06 21:26:37,"07/06/2021 21:26",3.69,33,396,43
1625606800,2021-07-06 21:26:40,"07/06/2021 21:26",2.35,43,387,43
1625606803,2021-07-06 21:26:43,"07/06/2021 21:26",2.01,14,456,43
1625606806,2021-07-06 21:26:46,"07/06/2021 21:26",1.34,31,357,43
1625606809,2021-07-06 21:26:49,"07/06/2021 21:26",2.01,15,457,43
1625606812,2021-07-06 21:26:52,"07/06/2021 21:26",2.01,20,576,43
1625606815,2021-07-06 21:26:55,"07/06/2021 21:26",2.01,40,452,43
1625606818,2021-07-06 21:26:58,"07/06/2021 21:26",2.68,20,341,43
1625606821,2021-07-06 21:27:01,"07/06/2021 21:27",2.35,21,512,43
1625606824,2021-07-06 21:27:04,"07/06/2021 21:27",2.01,26,458,43
1625606827,2021-07-06 21:27:07,"07/06/2021 21:27",1.68,28,450,43
1625606830,2021-07-06 21:27:10,"07/06/2021 21:27",1.68,54,443,43
1625606833,2021-07-06 21:27:13,"07/06/2021 21:27",1.01,61,447,43
1625606836,2021-07-06 21:27:16,"07/06/2021 21:27",1.01,62,519,43
1625606839,2021-07-06 21:27:19,"07/06/2021 21:27",1.34,62,456,43
1625606842,2021-07-06 21:27:22,"07/06/2021 21:27",1.01,58,326,43
1625606845,2021-07-06 21:27:25,"07/06/2021 21:27",1.01,72,378,43
1625606848,2021-07-06 21:27:28,"07/06/2021 21:27",0.67,57,401,43
1625606851,2021-07-06 21:27:31,"07/06/2021 21:27",0.67,37,272,43
1625606854,2021-07-06 21:27:34,"07/06/2021 21:27",0.34,15,312,43
1625606857,2021-07-06 21:27:37,"07/06/2021 21:27",0.67,13,311,43
1625606860,2021-07-06 21:27:40,"07/06/2021 21:27",1.01,35,339,43
1625606863,2021-07-06 21:27:43,"07/06/2021 21:27",1.01,20,340,43
1625606866,2021-07-06 21:27:46,"07/06/2021 21:27",1.01,22,303,43
1625606869,2021-07-06 21:27:49,"07/06/2021 21:27",0.67,48,422,43
1625606872,2021-07-06 21:27:52,"07/06/2021 21:27",1.34,58,427,43
1625606875,2021-07-06 21:27:55,"07/06/2021 21:27",1.34,69,446,43
1625606878,2021-07-06 21:27:58,"07/06/2021 21:27",1.68,63,513,43
1625606881,2021-07-06 21:28:01,"07/06/2021 21:28",1.68,61,492,43
1625606884,2021-07-06 21:28:04,"07/06/2021 21:28",1.34,60,490,43
1625606887,2021-07-06 21:28:07,"07/06/2021 21:28",1.01,58,467,43
1625606890,2021-07-06 21:28:10,"07/06/2021 21:28",1.34,65,424,43
1625606893,2021-07-06 21:28:13,"07/06/2021 21:28",1.34,57,399,43
1625606896,2021-07-06 21:28:16,"07/06/2021 21:28",1.34,51,398,43
1625606899,2021-07-06 21:28:19,"07/06/2021 21:28",1.01,51,463,43
1625606902,2021-07-06 21:28:22,"07/06/2021 21:28",1.34,28,507,43
1625606905,2021-07-06 21:28:25,"07/06/2021 21:28",2.35,62,434,43
1625606908,2021-07-06 21:28:28,"07/06/2021 21:28",2.68,15,452,43
1625606911,2021-07-06 21:28:31,"07/06/2021 21:28",4.02,14,465,43
1625606914,2021-07-06 21:28:34,"07/06/2021 21:28",4.02,15,481,43
1625606917,2021-07-06 21:28:37,"07/06/2021 21:28",3.02,19,485,43
1625606920,2021-07-06 21:28:40,"07/06/2021 21:28",2.35,48,489,43
1625606923,2021-07-06 21:28:43,"07/06/2021 21:28",2.01,38,474,43
1625606926,2021-07-06 21:28:46,"07/06/2021 21:28",2.01,57,455,43
1625606929,2021-07-06 21:28:49,"07/06/2021 21:28",2.68,64,447,43
1625606932,2021-07-06 21:28:52,"07/06/2021 21:28",2.01,62,433,43
1625606935,2021-07-06 21:28:55,"07/06/2021 21:28",1.68,78,438,43
1625606938,2021-07-06 21:28:58,"07/06/2021 21:28",2.01,54,455,43
1625606941,2021-07-06 21:29:01,"07/06/2021 21:29",2.01,69,450,43
1625606944,2021-07-06 21:29:04,"07/06/2021 21:29",2.01,42,439,43
1625606947,2021-07-06 21:29:07,"07/06/2021 21:29",2.01,16,446,43
1625606950,2021-07-06 21:29:10,"07/06/2021 21:29",3.02,39,435,43
1625606953,2021-07-06 21:29:13,"07/06/2021 21:29",2.35,15,550,43
1625606956,2021-07-06 21:29:16,"07/06/2021 21:29",3.02,17,426,43
1625606959,2021-07-06 21:29:19,"07/06/2021 21:29",3.69,22,448,43
1625606962,2021-07-06 21:29:22,"07/06/2021 21:29",2.35,36,465,43
1625606965,2021-07-06 21:29:25,"07/06/2021 21:29",2.35,80,454,43
1625606968,2021-07-06 21:29:28,"07/06/2021 21:29",3.69,63,454,43
1625606971,2021-07-06 21:29:31,"07/06/2021 21:29",2.68,64,457,43
1625606974,2021-07-06 21:29:34,"07/06/2021 21:29",2.01,40,446,43
1625606977,2021-07-06 21:29:37,"07/06/2021 21:29",2.01,59,431,43
1625606980,2021-07-06 21:29:40,"07/06/2021 21:29",2.01,64,439,43
1625606983,2021-07-06 21:29:43,"07/06/2021 21:29",2.01,58,443,43
1625606986,2021-07-06 21:29:46,"07/06/2021 21:29",1.34,55,441,43
1625606989,2021-07-06 21:29:49,"07/06/2021 21:29",2.68,56,442,43
1625606992,2021-07-06 21:29:52,"07/06/2021 21:29",4.36,70,450,43
1625606995,2021-07-06 21:29:55,"07/06/2021 21:29",4.69,59,454,43
1625606998,2021-07-06 21:29:58,"07/06/2021 21:29",3.02,64,452,43
